Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"060374036001","15000US060374036001","Block Group 1, Census Tract 4036, Los Angeles County, California","Block Group 1, Census Tract 4036, Los Angeles County, California","CA","150","00","ACSSF","0030143",,,,,"06","037",,,,"403600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90096
"060374036002","15000US060374036002","Block Group 2, Census Tract 4036, Los Angeles County, California","Block Group 2, Census Tract 4036, Los Angeles County, California","CA","150","00","ACSSF","0030144",,,,,"06","037",,,,"403600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131937
"060374036003","15000US060374036003","Block Group 3, Census Tract 4036, Los Angeles County, California","Block Group 3, Census Tract 4036, Los Angeles County, California","CA","150","00","ACSSF","0030145",,,,,"06","037",,,,"403600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123368
"060374036004","15000US060374036004","Block Group 4, Census Tract 4036, Los Angeles County, California","Block Group 4, Census Tract 4036, Los Angeles County, California","CA","150","00","ACSSF","0030146",,,,,"06","037",,,,"403600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119217
"060374037021","15000US060374037021","Block Group 1, Census Tract 4037.02, Los Angeles County, California","Block Group 1, Census Tract 4037.02, Los Angeles County, California","CA","150","00","ACSSF","0030147",,,,,"06","037",,,,"403702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101108
"060374037022","15000US060374037022","Block Group 2, Census Tract 4037.02, Los Angeles County, California","Block Group 2, Census Tract 4037.02, Los Angeles County, California","CA","150","00","ACSSF","0030148",,,,,"06","037",,,,"403702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127156
"060374037031","15000US060374037031","Block Group 1, Census Tract 4037.03, Los Angeles County, California","Block Group 1, Census Tract 4037.03, Los Angeles County, California","CA","150","00","ACSSF","0030149",,,,,"06","037",,,,"403703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93613
"060374037032","15000US060374037032","Block Group 2, Census Tract 4037.03, Los Angeles County, California","Block Group 2, Census Tract 4037.03, Los Angeles County, California","CA","150","00","ACSSF","0030150",,,,,"06","037",,,,"403703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104812
"060374037033","15000US060374037033","Block Group 3, Census Tract 4037.03, Los Angeles County, California","Block Group 3, Census Tract 4037.03, Los Angeles County, California","CA","150","00","ACSSF","0030151",,,,,"06","037",,,,"403703","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160868
"060374037211","15000US060374037211","Block Group 1, Census Tract 4037.21, Los Angeles County, California","Block Group 1, Census Tract 4037.21, Los Angeles County, California","CA","150","00","ACSSF","0030152",,,,,"06","037",,,,"403721","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83377
"060374037212","15000US060374037212","Block Group 2, Census Tract 4037.21, Los Angeles County, California","Block Group 2, Census Tract 4037.21, Los Angeles County, California","CA","150","00","ACSSF","0030153",,,,,"06","037",,,,"403721","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76731
"060374037213","15000US060374037213","Block Group 3, Census Tract 4037.21, Los Angeles County, California","Block Group 3, Census Tract 4037.21, Los Angeles County, California","CA","150","00","ACSSF","0030154",,,,,"06","037",,,,"403721","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83520
"060374037214","15000US060374037214","Block Group 4, Census Tract 4037.21, Los Angeles County, California","Block Group 4, Census Tract 4037.21, Los Angeles County, California","CA","150","00","ACSSF","0030155",,,,,"06","037",,,,"403721","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63252
"060374037221","15000US060374037221","Block Group 1, Census Tract 4037.22, Los Angeles County, California","Block Group 1, Census Tract 4037.22, Los Angeles County, California","CA","150","00","ACSSF","0030156",,,,,"06","037",,,,"403722","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49250
"060374037222","15000US060374037222","Block Group 2, Census Tract 4037.22, Los Angeles County, California","Block Group 2, Census Tract 4037.22, Los Angeles County, California","CA","150","00","ACSSF","0030157",,,,,"06","037",,,,"403722","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101863
"060374037223","15000US060374037223","Block Group 3, Census Tract 4037.22, Los Angeles County, California","Block Group 3, Census Tract 4037.22, Los Angeles County, California","CA","150","00","ACSSF","0030158",,,,,"06","037",,,,"403722","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75756
"060374038011","15000US060374038011","Block Group 1, Census Tract 4038.01, Los Angeles County, California","Block Group 1, Census Tract 4038.01, Los Angeles County, California","CA","150","00","ACSSF","0030159",,,,,"06","037",,,,"403801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75238
"060374038012","15000US060374038012","Block Group 2, Census Tract 4038.01, Los Angeles County, California","Block Group 2, Census Tract 4038.01, Los Angeles County, California","CA","150","00","ACSSF","0030160",,,,,"06","037",,,,"403801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68034
"060374038013","15000US060374038013","Block Group 3, Census Tract 4038.01, Los Angeles County, California","Block Group 3, Census Tract 4038.01, Los Angeles County, California","CA","150","00","ACSSF","0030161",,,,,"06","037",,,,"403801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133920
"060374038014","15000US060374038014","Block Group 4, Census Tract 4038.01, Los Angeles County, California","Block Group 4, Census Tract 4038.01, Los Angeles County, California","CA","150","00","ACSSF","0030162",,,,,"06","037",,,,"403801","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67814
"060374038021","15000US060374038021","Block Group 1, Census Tract 4038.02, Los Angeles County, California","Block Group 1, Census Tract 4038.02, Los Angeles County, California","CA","150","00","ACSSF","0030163",,,,,"06","037",,,,"403802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58552
"060374038022","15000US060374038022","Block Group 2, Census Tract 4038.02, Los Angeles County, California","Block Group 2, Census Tract 4038.02, Los Angeles County, California","CA","150","00","ACSSF","0030164",,,,,"06","037",,,,"403802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70423
"060374038023","15000US060374038023","Block Group 3, Census Tract 4038.02, Los Angeles County, California","Block Group 3, Census Tract 4038.02, Los Angeles County, California","CA","150","00","ACSSF","0030165",,,,,"06","037",,,,"403802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83924
"060374039011","15000US060374039011","Block Group 1, Census Tract 4039.01, Los Angeles County, California","Block Group 1, Census Tract 4039.01, Los Angeles County, California","CA","150","00","ACSSF","0030166",,,,,"06","037",,,,"403901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85147
"060374039012","15000US060374039012","Block Group 2, Census Tract 4039.01, Los Angeles County, California","Block Group 2, Census Tract 4039.01, Los Angeles County, California","CA","150","00","ACSSF","0030167",,,,,"06","037",,,,"403901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105556
"060374039013","15000US060374039013","Block Group 3, Census Tract 4039.01, Los Angeles County, California","Block Group 3, Census Tract 4039.01, Los Angeles County, California","CA","150","00","ACSSF","0030168",,,,,"06","037",,,,"403901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103895
"060374039021","15000US060374039021","Block Group 1, Census Tract 4039.02, Los Angeles County, California","Block Group 1, Census Tract 4039.02, Los Angeles County, California","CA","150","00","ACSSF","0030169",,,,,"06","037",,,,"403902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70241
"060374039022","15000US060374039022","Block Group 2, Census Tract 4039.02, Los Angeles County, California","Block Group 2, Census Tract 4039.02, Los Angeles County, California","CA","150","00","ACSSF","0030170",,,,,"06","037",,,,"403902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78221
"060374039023","15000US060374039023","Block Group 3, Census Tract 4039.02, Los Angeles County, California","Block Group 3, Census Tract 4039.02, Los Angeles County, California","CA","150","00","ACSSF","0030171",,,,,"06","037",,,,"403902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67287
"060374040001","15000US060374040001","Block Group 1, Census Tract 4040, Los Angeles County, California","Block Group 1, Census Tract 4040, Los Angeles County, California","CA","150","00","ACSSF","0030172",,,,,"06","037",,,,"404000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89378
"060374040002","15000US060374040002","Block Group 2, Census Tract 4040, Los Angeles County, California","Block Group 2, Census Tract 4040, Los Angeles County, California","CA","150","00","ACSSF","0030173",,,,,"06","037",,,,"404000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81198
"060374040003","15000US060374040003","Block Group 3, Census Tract 4040, Los Angeles County, California","Block Group 3, Census Tract 4040, Los Angeles County, California","CA","150","00","ACSSF","0030174",,,,,"06","037",,,,"404000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122739
"060374040004","15000US060374040004","Block Group 4, Census Tract 4040, Los Angeles County, California","Block Group 4, Census Tract 4040, Los Angeles County, California","CA","150","00","ACSSF","0030175",,,,,"06","037",,,,"404000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64790
"060374041001","15000US060374041001","Block Group 1, Census Tract 4041, Los Angeles County, California","Block Group 1, Census Tract 4041, Los Angeles County, California","CA","150","00","ACSSF","0030176",,,,,"06","037",,,,"404100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87039
"060374041002","15000US060374041002","Block Group 2, Census Tract 4041, Los Angeles County, California","Block Group 2, Census Tract 4041, Los Angeles County, California","CA","150","00","ACSSF","0030177",,,,,"06","037",,,,"404100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72436
"060374041003","15000US060374041003","Block Group 3, Census Tract 4041, Los Angeles County, California","Block Group 3, Census Tract 4041, Los Angeles County, California","CA","150","00","ACSSF","0030178",,,,,"06","037",,,,"404100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90262
"060374041004","15000US060374041004","Block Group 4, Census Tract 4041, Los Angeles County, California","Block Group 4, Census Tract 4041, Los Angeles County, California","CA","150","00","ACSSF","0030179",,,,,"06","037",,,,"404100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66283
"060374042011","15000US060374042011","Block Group 1, Census Tract 4042.01, Los Angeles County, California","Block Group 1, Census Tract 4042.01, Los Angeles County, California","CA","150","00","ACSSF","0030180",,,,,"06","037",,,,"404201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39550
"060374042012","15000US060374042012","Block Group 2, Census Tract 4042.01, Los Angeles County, California","Block Group 2, Census Tract 4042.01, Los Angeles County, California","CA","150","00","ACSSF","0030181",,,,,"06","037",,,,"404201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120788
"060374042021","15000US060374042021","Block Group 1, Census Tract 4042.02, Los Angeles County, California","Block Group 1, Census Tract 4042.02, Los Angeles County, California","CA","150","00","ACSSF","0030182",,,,,"06","037",,,,"404202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58423
"060374042022","15000US060374042022","Block Group 2, Census Tract 4042.02, Los Angeles County, California","Block Group 2, Census Tract 4042.02, Los Angeles County, California","CA","150","00","ACSSF","0030183",,,,,"06","037",,,,"404202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74288
"060374043011","15000US060374043011","Block Group 1, Census Tract 4043.01, Los Angeles County, California","Block Group 1, Census Tract 4043.01, Los Angeles County, California","CA","150","00","ACSSF","0030184",,,,,"06","037",,,,"404301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51229
"060374043012","15000US060374043012","Block Group 2, Census Tract 4043.01, Los Angeles County, California","Block Group 2, Census Tract 4043.01, Los Angeles County, California","CA","150","00","ACSSF","0030185",,,,,"06","037",,,,"404301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36662
"060374043013","15000US060374043013","Block Group 3, Census Tract 4043.01, Los Angeles County, California","Block Group 3, Census Tract 4043.01, Los Angeles County, California","CA","150","00","ACSSF","0030186",,,,,"06","037",,,,"404301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45876
"060374043014","15000US060374043014","Block Group 4, Census Tract 4043.01, Los Angeles County, California","Block Group 4, Census Tract 4043.01, Los Angeles County, California","CA","150","00","ACSSF","0030187",,,,,"06","037",,,,"404301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32055
"060374043021","15000US060374043021","Block Group 1, Census Tract 4043.02, Los Angeles County, California","Block Group 1, Census Tract 4043.02, Los Angeles County, California","CA","150","00","ACSSF","0030188",,,,,"06","037",,,,"404302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72814
"060374043022","15000US060374043022","Block Group 2, Census Tract 4043.02, Los Angeles County, California","Block Group 2, Census Tract 4043.02, Los Angeles County, California","CA","150","00","ACSSF","0030189",,,,,"06","037",,,,"404302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54111
"060374044011","15000US060374044011","Block Group 1, Census Tract 4044.01, Los Angeles County, California","Block Group 1, Census Tract 4044.01, Los Angeles County, California","CA","150","00","ACSSF","0030190",,,,,"06","037",,,,"404401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63146
"060374044012","15000US060374044012","Block Group 2, Census Tract 4044.01, Los Angeles County, California","Block Group 2, Census Tract 4044.01, Los Angeles County, California","CA","150","00","ACSSF","0030191",,,,,"06","037",,,,"404401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97257
"060374044013","15000US060374044013","Block Group 3, Census Tract 4044.01, Los Angeles County, California","Block Group 3, Census Tract 4044.01, Los Angeles County, California","CA","150","00","ACSSF","0030192",,,,,"06","037",,,,"404401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55300
"060374044021","15000US060374044021","Block Group 1, Census Tract 4044.02, Los Angeles County, California","Block Group 1, Census Tract 4044.02, Los Angeles County, California","CA","150","00","ACSSF","0030193",,,,,"06","037",,,,"404402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99383
"060374044022","15000US060374044022","Block Group 2, Census Tract 4044.02, Los Angeles County, California","Block Group 2, Census Tract 4044.02, Los Angeles County, California","CA","150","00","ACSSF","0030194",,,,,"06","037",,,,"404402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67692
"060374044023","15000US060374044023","Block Group 3, Census Tract 4044.02, Los Angeles County, California","Block Group 3, Census Tract 4044.02, Los Angeles County, California","CA","150","00","ACSSF","0030195",,,,,"06","037",,,,"404402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80213
"060374044024","15000US060374044024","Block Group 4, Census Tract 4044.02, Los Angeles County, California","Block Group 4, Census Tract 4044.02, Los Angeles County, California","CA","150","00","ACSSF","0030196",,,,,"06","037",,,,"404402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99657
"060374045011","15000US060374045011","Block Group 1, Census Tract 4045.01, Los Angeles County, California","Block Group 1, Census Tract 4045.01, Los Angeles County, California","CA","150","00","ACSSF","0030197",,,,,"06","037",,,,"404501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54327
"060374045031","15000US060374045031","Block Group 1, Census Tract 4045.03, Los Angeles County, California","Block Group 1, Census Tract 4045.03, Los Angeles County, California","CA","150","00","ACSSF","0030198",,,,,"06","037",,,,"404503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75203
"060374045041","15000US060374045041","Block Group 1, Census Tract 4045.04, Los Angeles County, California","Block Group 1, Census Tract 4045.04, Los Angeles County, California","CA","150","00","ACSSF","0030199",,,,,"06","037",,,,"404504","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44828
"060374045042","15000US060374045042","Block Group 2, Census Tract 4045.04, Los Angeles County, California","Block Group 2, Census Tract 4045.04, Los Angeles County, California","CA","150","00","ACSSF","0030200",,,,,"06","037",,,,"404504","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59254
"060374046001","15000US060374046001","Block Group 1, Census Tract 4046, Los Angeles County, California","Block Group 1, Census Tract 4046, Los Angeles County, California","CA","150","00","ACSSF","0030201",,,,,"06","037",,,,"404600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78472
"060374046002","15000US060374046002","Block Group 2, Census Tract 4046, Los Angeles County, California","Block Group 2, Census Tract 4046, Los Angeles County, California","CA","150","00","ACSSF","0030202",,,,,"06","037",,,,"404600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89941
"060374047011","15000US060374047011","Block Group 1, Census Tract 4047.01, Los Angeles County, California","Block Group 1, Census Tract 4047.01, Los Angeles County, California","CA","150","00","ACSSF","0030203",,,,,"06","037",,,,"404701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86910
"060374047012","15000US060374047012","Block Group 2, Census Tract 4047.01, Los Angeles County, California","Block Group 2, Census Tract 4047.01, Los Angeles County, California","CA","150","00","ACSSF","0030204",,,,,"06","037",,,,"404701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46117
"060374047013","15000US060374047013","Block Group 3, Census Tract 4047.01, Los Angeles County, California","Block Group 3, Census Tract 4047.01, Los Angeles County, California","CA","150","00","ACSSF","0030205",,,,,"06","037",,,,"404701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84392
"060374047014","15000US060374047014","Block Group 4, Census Tract 4047.01, Los Angeles County, California","Block Group 4, Census Tract 4047.01, Los Angeles County, California","CA","150","00","ACSSF","0030206",,,,,"06","037",,,,"404701","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51042
"060374047021","15000US060374047021","Block Group 1, Census Tract 4047.02, Los Angeles County, California","Block Group 1, Census Tract 4047.02, Los Angeles County, California","CA","150","00","ACSSF","0030207",,,,,"06","037",,,,"404702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40385
"060374047022","15000US060374047022","Block Group 2, Census Tract 4047.02, Los Angeles County, California","Block Group 2, Census Tract 4047.02, Los Angeles County, California","CA","150","00","ACSSF","0030208",,,,,"06","037",,,,"404702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58823
"060374047023","15000US060374047023","Block Group 3, Census Tract 4047.02, Los Angeles County, California","Block Group 3, Census Tract 4047.02, Los Angeles County, California","CA","150","00","ACSSF","0030209",,,,,"06","037",,,,"404702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71789
"060374047031","15000US060374047031","Block Group 1, Census Tract 4047.03, Los Angeles County, California","Block Group 1, Census Tract 4047.03, Los Angeles County, California","CA","150","00","ACSSF","0030210",,,,,"06","037",,,,"404703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105803
"060374047032","15000US060374047032","Block Group 2, Census Tract 4047.03, Los Angeles County, California","Block Group 2, Census Tract 4047.03, Los Angeles County, California","CA","150","00","ACSSF","0030211",,,,,"06","037",,,,"404703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68437
"060374048011","15000US060374048011","Block Group 1, Census Tract 4048.01, Los Angeles County, California","Block Group 1, Census Tract 4048.01, Los Angeles County, California","CA","150","00","ACSSF","0030212",,,,,"06","037",,,,"404801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40745
"060374048012","15000US060374048012","Block Group 2, Census Tract 4048.01, Los Angeles County, California","Block Group 2, Census Tract 4048.01, Los Angeles County, California","CA","150","00","ACSSF","0030213",,,,,"06","037",,,,"404801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48222
"060374048013","15000US060374048013","Block Group 3, Census Tract 4048.01, Los Angeles County, California","Block Group 3, Census Tract 4048.01, Los Angeles County, California","CA","150","00","ACSSF","0030214",,,,,"06","037",,,,"404801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44952
"060374048014","15000US060374048014","Block Group 4, Census Tract 4048.01, Los Angeles County, California","Block Group 4, Census Tract 4048.01, Los Angeles County, California","CA","150","00","ACSSF","0030215",,,,,"06","037",,,,"404801","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73655
"060374048021","15000US060374048021","Block Group 1, Census Tract 4048.02, Los Angeles County, California","Block Group 1, Census Tract 4048.02, Los Angeles County, California","CA","150","00","ACSSF","0030216",,,,,"06","037",,,,"404802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43193
"060374048022","15000US060374048022","Block Group 2, Census Tract 4048.02, Los Angeles County, California","Block Group 2, Census Tract 4048.02, Los Angeles County, California","CA","150","00","ACSSF","0030217",,,,,"06","037",,,,"404802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83754
"060374048031","15000US060374048031","Block Group 1, Census Tract 4048.03, Los Angeles County, California","Block Group 1, Census Tract 4048.03, Los Angeles County, California","CA","150","00","ACSSF","0030218",,,,,"06","037",,,,"404803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62677
"060374049011","15000US060374049011","Block Group 1, Census Tract 4049.01, Los Angeles County, California","Block Group 1, Census Tract 4049.01, Los Angeles County, California","CA","150","00","ACSSF","0030219",,,,,"06","037",,,,"404901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74410
"060374049012","15000US060374049012","Block Group 2, Census Tract 4049.01, Los Angeles County, California","Block Group 2, Census Tract 4049.01, Los Angeles County, California","CA","150","00","ACSSF","0030220",,,,,"06","037",,,,"404901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44090
"060374049013","15000US060374049013","Block Group 3, Census Tract 4049.01, Los Angeles County, California","Block Group 3, Census Tract 4049.01, Los Angeles County, California","CA","150","00","ACSSF","0030221",,,,,"06","037",,,,"404901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57124
"060374049021","15000US060374049021","Block Group 1, Census Tract 4049.02, Los Angeles County, California","Block Group 1, Census Tract 4049.02, Los Angeles County, California","CA","150","00","ACSSF","0030222",,,,,"06","037",,,,"404902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69892
"060374049022","15000US060374049022","Block Group 2, Census Tract 4049.02, Los Angeles County, California","Block Group 2, Census Tract 4049.02, Los Angeles County, California","CA","150","00","ACSSF","0030223",,,,,"06","037",,,,"404902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103579
"060374049031","15000US060374049031","Block Group 1, Census Tract 4049.03, Los Angeles County, California","Block Group 1, Census Tract 4049.03, Los Angeles County, California","CA","150","00","ACSSF","0030224",,,,,"06","037",,,,"404903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78640
"060374049032","15000US060374049032","Block Group 2, Census Tract 4049.03, Los Angeles County, California","Block Group 2, Census Tract 4049.03, Los Angeles County, California","CA","150","00","ACSSF","0030225",,,,,"06","037",,,,"404903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63947
"060374050011","15000US060374050011","Block Group 1, Census Tract 4050.01, Los Angeles County, California","Block Group 1, Census Tract 4050.01, Los Angeles County, California","CA","150","00","ACSSF","0030226",,,,,"06","037",,,,"405001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55685
"060374050012","15000US060374050012","Block Group 2, Census Tract 4050.01, Los Angeles County, California","Block Group 2, Census Tract 4050.01, Los Angeles County, California","CA","150","00","ACSSF","0030227",,,,,"06","037",,,,"405001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69418
"060374050013","15000US060374050013","Block Group 3, Census Tract 4050.01, Los Angeles County, California","Block Group 3, Census Tract 4050.01, Los Angeles County, California","CA","150","00","ACSSF","0030228",,,,,"06","037",,,,"405001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95503
"060374050021","15000US060374050021","Block Group 1, Census Tract 4050.02, Los Angeles County, California","Block Group 1, Census Tract 4050.02, Los Angeles County, California","CA","150","00","ACSSF","0030229",,,,,"06","037",,,,"405002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71705
"060374050022","15000US060374050022","Block Group 2, Census Tract 4050.02, Los Angeles County, California","Block Group 2, Census Tract 4050.02, Los Angeles County, California","CA","150","00","ACSSF","0030230",,,,,"06","037",,,,"405002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86195
"060374051011","15000US060374051011","Block Group 1, Census Tract 4051.01, Los Angeles County, California","Block Group 1, Census Tract 4051.01, Los Angeles County, California","CA","150","00","ACSSF","0030231",,,,,"06","037",,,,"405101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60219
"060374051012","15000US060374051012","Block Group 2, Census Tract 4051.01, Los Angeles County, California","Block Group 2, Census Tract 4051.01, Los Angeles County, California","CA","150","00","ACSSF","0030232",,,,,"06","037",,,,"405101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74921
"060374051013","15000US060374051013","Block Group 3, Census Tract 4051.01, Los Angeles County, California","Block Group 3, Census Tract 4051.01, Los Angeles County, California","CA","150","00","ACSSF","0030233",,,,,"06","037",,,,"405101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52955
"060374051021","15000US060374051021","Block Group 1, Census Tract 4051.02, Los Angeles County, California","Block Group 1, Census Tract 4051.02, Los Angeles County, California","CA","150","00","ACSSF","0030234",,,,,"06","037",,,,"405102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46558
"060374051022","15000US060374051022","Block Group 2, Census Tract 4051.02, Los Angeles County, California","Block Group 2, Census Tract 4051.02, Los Angeles County, California","CA","150","00","ACSSF","0030235",,,,,"06","037",,,,"405102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61180
"060374052011","15000US060374052011","Block Group 1, Census Tract 4052.01, Los Angeles County, California","Block Group 1, Census Tract 4052.01, Los Angeles County, California","CA","150","00","ACSSF","0030236",,,,,"06","037",,,,"405201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61225
