Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010
"06037602700","Census Tract 6027, Los Angeles County, California","ACSSF","ca","140","00","0006320",,,,,"06","037",,,"602700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602700","Census Tract 6027",,,,3617,3617,508,2627,0,145,0,189,148,1252,156,954,0,42,0,50,50,121,103,183,63,106,0,0,0,14,0,63,14
"06037602801","Census Tract 6028.01, Los Angeles County, California","ACSSF","ca","140","00","0006321",,,,,"06","037",,,"602801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602801","Census Tract 6028.01",,,,4314,4314,1181,1717,128,1,5,667,615,1294,294,666,46,0,0,211,77,578,18,855,225,390,0,0,0,163,77,14,419
"06037602802","Census Tract 6028.02, Los Angeles County, California","ACSSF","ca","140","00","0006322",,,,,"06","037",,,"602802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602802","Census Tract 6028.02",,,,4784,4784,795,2609,45,99,43,596,597,1295,182,854,25,71,0,118,45,340,25,168,33,78,0,13,0,13,31,0,77
"06037602900","Census Tract 6029, Los Angeles County, California","ACSSF","ca","140","00","0006323",,,,,"06","037",,,"602900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602900","Census Tract 6029",,,,4391,4391,863,801,218,316,0,1386,807,1374,275,283,57,96,0,392,271,876,99,733,159,152,42,19,0,124,237,50,492
"06037603004","Census Tract 6030.04, Los Angeles County, California","ACSSF","ca","140","00","0006324",,,,,"06","037",,,"603004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603004","Census Tract 6030.04",,,,1734,1734,226,504,2,478,0,471,53,645,91,174,2,208,0,160,10,220,43,502,64,122,2,148,0,156,10,21,211
"06037603005","Census Tract 6030.05, Los Angeles County, California","ACSSF","ca","140","00","0006325",,,,,"06","037",,,"603005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603005","Census Tract 6030.05",,,,6771,6771,879,1536,19,1142,0,2023,1172,2004,273,599,19,357,0,439,317,870,88,1404,153,427,19,198,0,354,253,22,698
"06037603006","Census Tract 6030.06, Los Angeles County, California","ACSSF","ca","140","00","0006326",,,,,"06","037",,,"603006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603006","Census Tract 6030.06",,,,1802,1802,240,78,37,1046,0,255,146,817,91,76,23,525,0,92,10,192,41,397,65,76,0,192,0,54,10,15,135
"06037603007","Census Tract 6030.07, Los Angeles County, California","ACSSF","ca","140","00","0006327",,,,,"06","037",,,"603007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603007","Census Tract 6030.07",,,,3510,3510,1174,857,0,662,0,477,340,1188,296,386,0,179,0,161,166,338,133,709,156,280,0,112,0,161,0,49,268
"06037603008","Census Tract 6030.08, Los Angeles County, California","ACSSF","ca","140","00","0006328",,,,,"06","037",,,"603008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603008","Census Tract 6030.08",,,,4189,4189,144,740,58,742,0,1955,550,1195,49,232,58,244,0,363,249,674,49,815,0,206,0,78,0,348,183,0,535
"06037603101","Census Tract 6031.01, Los Angeles County, California","ACSSF","ca","140","00","0006329",,,,,"06","037",,,"603101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603101","Census Tract 6031.01",,,,4812,4812,1587,302,0,1516,13,877,517,1548,526,103,0,582,7,222,108,514,356,1029,344,85,0,338,0,180,82,222,384
"06037603102","Census Tract 6031.02, Los Angeles County, California","ACSSF","ca","140","00","0006330",,,,,"06","037",,,"603102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603102","Census Tract 6031.02",,,,3632,3632,765,565,11,1163,0,942,186,1243,240,236,0,466,0,241,60,447,103,963,190,219,0,328,0,172,54,53,378
"06037603200","Census Tract 6032, Los Angeles County, California","ACSSF","ca","140","00","0006331",,,,,"06","037",,,"603200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603200","Census Tract 6032",,,,3225,3225,513,59,0,1769,0,658,226,1229,205,18,0,790,0,157,59,210,133,367,106,0,0,157,0,85,19,82,108
"06037603301","Census Tract 6033.01, Los Angeles County, California","ACSSF","ca","140","00","0006332",,,,,"06","037",,,"603301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603301","Census Tract 6033.01",,,,3539,3539,493,89,81,1677,0,637,562,1382,177,0,25,863,0,148,169,261,131,885,112,0,0,542,0,99,132,93,148
"06037603302","Census Tract 6033.02, Los Angeles County, California","ACSSF","ca","140","00","0006333",,,,,"06","037",,,"603302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603302","Census Tract 6033.02",,,,4129,4129,932,167,14,1976,0,736,304,1605,267,87,6,910,0,190,145,467,108,668,95,87,6,355,0,91,34,19,184
"06037603400","Census Tract 6034, Los Angeles County, California","ACSSF","ca","140","00","0006334",,,,,"06","037",,,"603400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603400","Census Tract 6034",,,,3959,3959,1213,525,0,1130,20,501,570,1447,602,193,0,422,10,117,103,418,399,516,209,68,0,131,0,54,54,66,241
"06037603500","Census Tract 6035, Los Angeles County, California","ACSSF","ca","140","00","0006335",,,,,"06","037",,,"603500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603500","Census Tract 6035",,,,3043,3043,1032,441,9,554,10,318,679,889,342,81,9,181,10,79,187,399,153,167,61,18,0,24,0,14,50,41,78
"06037603600","Census Tract 6036, Los Angeles County, California","ACSSF","ca","140","00","0006336",,,,,"06","037",,,"603600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603600","Census Tract 6036",,,,4509,4509,1785,366,124,1208,0,714,312,1417,633,82,34,402,0,219,47,453,443,373,164,42,0,69,0,90,8,70,192
"06037603702","Census Tract 6037.02, Los Angeles County, California","ACSSF","ca","140","00","0006337",,,,,"06","037",,,"603702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603702","Census Tract 6037.02",,,,4903,4903,2262,168,68,1260,0,820,325,1667,1016,14,22,360,0,179,76,396,846,210,72,0,0,84,0,54,0,63,63
"06037603703","Census Tract 6037.03, Los Angeles County, California","ACSSF","ca","140","00","0006338",,,,,"06","037",,,"603703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603703","Census Tract 6037.03",,,,2459,2459,1192,39,106,587,0,351,184,845,526,23,18,165,0,79,34,258,376,76,37,5,18,8,0,8,0,20,25
"06037603705","Census Tract 6037.05, Los Angeles County, California","ACSSF","ca","140","00","0006339",,,,,"06","037",,,"603705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603705","Census Tract 6037.05",,,,2925,2925,364,1530,0,115,0,726,190,944,141,541,0,41,0,169,52,283,63,593,41,313,0,26,0,161,52,0,238
"06037603706","Census Tract 6037.06, Los Angeles County, California","ACSSF","ca","140","00","0006340",,,,,"06","037",,,"603706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603706","Census Tract 6037.06",,,,3181,3181,716,558,395,100,0,736,676,1048,198,351,81,61,0,209,148,630,25,1035,198,351,81,61,0,209,135,25,617
"06037603801","Census Tract 6038.01, Los Angeles County, California","ACSSF","ca","140","00","0006341",,,,,"06","037",,,"603801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603801","Census Tract 6038.01",,,,4890,4890,2018,598,3,766,0,841,664,1542,663,280,0,146,0,250,203,780,311,975,308,255,0,112,0,193,107,134,459
"06037603802","Census Tract 6038.02, Los Angeles County, California","ACSSF","ca","140","00","0006342",,,,,"06","037",,,"603802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603802","Census Tract 6038.02",,,,4139,4139,1442,824,9,591,0,517,756,1166,447,126,9,204,0,126,254,523,195,625,287,88,9,79,0,105,57,120,338
"06037603901","Census Tract 6039.01, Los Angeles County, California","ACSSF","ca","140","00","0006343",,,,,"06","037",,,"603901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603901","Census Tract 6039.01",,,,3962,3962,1473,259,0,273,18,1231,708,1260,584,85,0,114,18,354,105,730,295,624,225,71,0,45,0,206,77,71,419
"06037603902","Census Tract 6039.02, Los Angeles County, California","ACSSF","ca","140","00","0006344",,,,,"06","037",,,"603902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603902","Census Tract 6039.02",,,,3268,3268,1154,100,0,262,1,1169,582,1128,555,34,0,116,0,267,156,775,189,570,281,34,0,33,0,94,128,118,385
"06037604001","Census Tract 6040.01, Los Angeles County, California","ACSSF","ca","140","00","0006345",,,,,"06","037",,,"604001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604001","Census Tract 6040.01",,,,5119,5119,1966,217,208,467,14,849,1398,1200,574,79,30,102,14,206,195,712,303,781,347,47,30,66,0,151,140,195,483
"06037604002","Census Tract 6040.02, Los Angeles County, California","ACSSF","ca","140","00","0006346",,,,,"06","037",,,"604002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604002","Census Tract 6040.02",,,,3956,3956,1823,190,0,511,48,789,595,1431,731,87,0,202,48,222,141,647,415,1009,503,64,0,139,38,143,122,245,495
"06037604101","Census Tract 6041.01, Los Angeles County, California","ACSSF","ca","140","00","0006347",,,,,"06","037",,,"604101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604101","Census Tract 6041.01",,,,4086,4086,1430,174,230,202,0,1173,877,1167,449,57,47,97,0,276,241,827,165,880,337,18,47,32,0,276,170,111,698
"06037604102","Census Tract 6041.02, Los Angeles County, California","ACSSF","ca","140","00","0006348",,,,,"06","037",,,"604102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604102","Census Tract 6041.02",,,,2615,2615,1167,112,17,420,0,489,410,832,343,84,0,127,0,141,137,448,154,485,109,84,0,80,0,75,137,36,266
"06037604200","Census Tract 6042, Los Angeles County, California","ACSSF","ca","140","00","0006349",,,,,"06","037",,,"604200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604200","Census Tract 6042",,,,5762,5762,2146,1545,39,107,0,1750,175,1648,506,508,16,36,0,522,60,942,121,851,263,190,16,31,0,299,52,61,561
"06037609900","Census Tract 6099, Los Angeles County, California","ACSSF","ca","140","00","0006350",,,,,"06","037",,,"609900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037609900","Census Tract 6099",,,,1964,1964,1202,102,0,147,4,200,309,634,451,14,0,21,0,59,89,365,223,307,182,5,0,15,0,53,52,76,205
"06037620001","Census Tract 6200.01, Los Angeles County, California","ACSSF","ca","140","00","0006351",,,,,"06","037",,,"620001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620001","Census Tract 6200.01",,,,4491,4491,3054,222,8,381,0,162,664,1630,1062,66,8,141,0,74,279,357,955,845,536,40,8,87,0,64,110,453,199
"06037620002","Census Tract 6200.02, Los Angeles County, California","ACSSF","ca","140","00","0006352",,,,,"06","037",,,"620002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620002","Census Tract 6200.02",,,,3686,3686,2392,151,0,580,0,150,413,1515,1059,24,0,179,0,68,185,236,967,965,589,24,0,141,0,68,143,549,174
"06037620101","Census Tract 6201.01, Los Angeles County, California","ACSSF","ca","140","00","0006353",,,,,"06","037",,,"620101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620101","Census Tract 6201.01",,,,5441,5441,3595,395,0,572,0,128,751,2163,1559,95,0,172,0,99,238,313,1348,1025,774,21,0,60,0,43,127,659,139
"06037620102","Census Tract 6201.02, Los Angeles County, California","ACSSF","ca","140","00","0006354",,,,,"06","037",,,"620102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620102","Census Tract 6201.02",,,,3625,3625,2782,37,12,324,0,25,445,1762,1461,11,9,192,0,18,71,181,1315,1266,1003,11,6,178,0,18,50,868,151
"06037620201","Census Tract 6202.01, Los Angeles County, California","ACSSF","ca","140","00","0006355",,,,,"06","037",,,"620201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620201","Census Tract 6202.01",,,,1688,1688,1403,29,5,106,0,43,102,924,805,0,0,42,0,27,50,57,786,638,568,0,0,19,0,27,24,556,43
"06037620301","Census Tract 6203.01, Los Angeles County, California","ACSSF","ca","140","00","0006356",,,,,"06","037",,,"620301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620301","Census Tract 6203.01",,,,4355,4355,3698,39,0,328,0,61,229,1515,1354,0,0,75,0,9,77,147,1257,226,226,0,0,0,0,0,0,209,17
"06037620303","Census Tract 6203.03, Los Angeles County, California","ACSSF","ca","140","00","0006357",,,,,"06","037",,,"620303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620303","Census Tract 6203.03",,,,4883,4883,3763,0,0,620,0,11,489,1810,1489,0,0,215,0,0,106,76,1482,582,509,0,0,37,0,0,36,509,18
"06037620305","Census Tract 6203.05, Los Angeles County, California","ACSSF","ca","140","00","0006358",,,,,"06","037",,,"620305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620305","Census Tract 6203.05",,,,6315,6315,4858,37,8,885,5,106,416,2432,2035,0,0,271,0,55,71,120,1965,1079,942,0,0,108,0,14,15,927,39
"06037620400","Census Tract 6204, Los Angeles County, California","ACSSF","ca","140","00","0006359",,,,,"06","037",,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620400","Census Tract 6204",,,,5086,5086,2996,11,46,1400,0,73,560,1933,1236,11,0,513,0,47,126,157,1155,469,357,11,0,0,0,47,54,357,76
"06037620501","Census Tract 6205.01, Los Angeles County, California","ACSSF","ca","140","00","0006360",,,,,"06","037",,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620501","Census Tract 6205.01",,,,6035,6035,3456,313,2,1061,0,302,901,2193,1317,148,0,404,0,126,198,329,1228,895,616,128,0,53,0,0,98,552,147
"06037620521","Census Tract 6205.21, Los Angeles County, California","ACSSF","ca","140","00","0006361",,,,,"06","037",,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620521","Census Tract 6205.21",,,,4587,4587,3045,58,0,749,18,328,389,1795,1181,11,0,355,11,113,124,217,1118,993,671,0,0,170,0,102,50,626,144
"06037620522","Census Tract 6205.22, Los Angeles County, California","ACSSF","ca","140","00","0006362",,,,,"06","037",,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620522","Census Tract 6205.22",,,,4970,4970,3236,14,0,658,0,465,597,1859,1397,14,0,256,0,101,91,170,1309,849,580,9,0,122,0,70,68,516,112
"06037620601","Census Tract 6206.01, Los Angeles County, California","ACSSF","ca","140","00","0006363",,,,,"06","037",,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620601","Census Tract 6206.01",,,,5641,5641,2999,195,19,1457,0,435,536,2233,1322,63,0,481,0,192,175,578,1026,1237,855,45,0,141,0,80,116,686,326
"06037620602","Census Tract 6206.02, Los Angeles County, California","ACSSF","ca","140","00","0006364",,,,,"06","037",,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620602","Census Tract 6206.02",,,,5512,5512,3766,0,0,930,145,84,587,1992,1531,0,0,317,36,19,89,231,1359,398,278,0,0,102,0,0,18,250,54
"06037620701","Census Tract 6207.01, Los Angeles County, California","ACSSF","ca","140","00","0006365",,,,,"06","037",,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620701","Census Tract 6207.01",,,,7616,7616,5368,396,69,828,0,190,765,2948,2256,84,28,302,0,112,166,493,1944,1280,992,18,0,52,0,112,106,793,350
"06037620703","Census Tract 6207.03, Los Angeles County, California","ACSSF","ca","140","00","0006366",,,,,"06","037",,,"620703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620703","Census Tract 6207.03",,,,3642,3642,2641,113,0,471,0,92,325,1282,1057,0,0,163,0,12,50,125,970,244,228,0,0,16,0,0,0,170,58
"06037620704","Census Tract 6207.04, Los Angeles County, California","ACSSF","ca","140","00","0006367",,,,,"06","037",,,"620704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620704","Census Tract 6207.04",,,,3906,3906,2351,70,5,1062,21,139,258,1181,797,15,0,258,21,28,62,72,753,343,196,15,0,55,21,0,56,196,0
"06037620801","Census Tract 6208.01, Los Angeles County, California","ACSSF","ca","140","00","0006368",,,,,"06","037",,,"620801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620801","Census Tract 6208.01",,,,4260,4260,2930,0,0,1060,0,135,135,1331,1029,0,0,263,0,39,0,85,983,184,135,0,0,10,0,39,0,123,51
"06037620802","Census Tract 6208.02, Los Angeles County, California","ACSSF","ca","140","00","0006369",,,,,"06","037",,,"620802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620802","Census Tract 6208.02",,,,3330,3330,2628,64,37,432,25,92,52,1308,1066,48,7,143,25,19,0,26,1040,568,494,48,7,0,0,19,0,480,14
"06037620901","Census Tract 6209.01, Los Angeles County, California","ACSSF","ca","140","00","0006370",,,,,"06","037",,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620901","Census Tract 6209.01",,,,2836,2836,1956,13,0,351,0,20,496,1083,898,6,0,84,0,8,87,50,854,176,143,0,0,16,0,8,9,120,23
"06037620904","Census Tract 6209.04, Los Angeles County, California","ACSSF","ca","140","00","0006371",,,,,"06","037",,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620904","Census Tract 6209.04",,,,2832,2832,2369,0,13,42,0,42,366,1086,935,0,0,25,0,27,99,56,928,404,307,0,0,9,0,27,61,300,34
"06037621001","Census Tract 6210.01, Los Angeles County, California","ACSSF","ca","140","00","0006372",,,,,"06","037",,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621001","Census Tract 6210.01",,,,4637,4637,3688,17,0,300,0,159,473,2018,1692,0,0,148,0,50,128,216,1569,921,828,0,0,15,0,24,54,751,118
"06037621005","Census Tract 6210.05, Los Angeles County, California","ACSSF","ca","140","00","0006373",,,,,"06","037",,,"621005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621005","Census Tract 6210.05",,,,4576,4576,3808,6,2,351,0,20,389,2460,2185,0,0,59,0,5,211,204,2057,1130,987,0,0,10,0,5,128,987,59
"06037621102","Census Tract 6211.02, Los Angeles County, California","ACSSF","ca","140","00","0006374",,,,,"06","037",,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621102","Census Tract 6211.02",,,,3370,3370,2432,22,18,302,0,68,528,1231,1054,14,18,70,0,33,42,137,954,405,338,0,0,23,0,33,11,300,71
"06037621104","Census Tract 6211.04, Los Angeles County, California","ACSSF","ca","140","00","0006375",,,,,"06","037",,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621104","Census Tract 6211.04",,,,7204,7204,5515,63,0,525,0,177,924,3217,2698,43,0,260,0,38,178,211,2533,1935,1604,43,0,137,0,38,113,1508,134
"06037621201","Census Tract 6212.01, Los Angeles County, California","ACSSF","ca","140","00","0006376",,,,,"06","037",,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621201","Census Tract 6212.01",,,,7612,7612,4999,278,0,807,0,454,1074,2940,2265,84,0,302,0,107,182,476,2029,1321,1064,0,0,60,0,86,111,870,350
"06037621204","Census Tract 6212.04, Los Angeles County, California","ACSSF","ca","140","00","0006377",,,,,"06","037",,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621204","Census Tract 6212.04",,,,2742,2742,2000,167,0,346,0,113,116,1808,1271,166,0,282,0,28,61,84,1229,1231,791,166,0,191,0,22,61,761,72
"06037621301","Census Tract 6213.01, Los Angeles County, California","ACSSF","ca","140","00","0006378",,,,,"06","037",,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621301","Census Tract 6213.01",,,,6934,6934,4603,262,0,1064,0,121,884,2873,2175,99,0,350,0,49,200,264,2029,1025,728,70,0,110,0,17,100,591,203
"06037621324","Census Tract 6213.24, Los Angeles County, California","ACSSF","ca","140","00","0006379",,,,,"06","037",,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621324","Census Tract 6213.24",,,,3959,3959,2974,79,9,397,0,136,364,1995,1483,67,9,232,0,52,152,170,1434,1305,950,42,9,192,0,23,89,901,119
"06037621326","Census Tract 6213.26, Los Angeles County, California","ACSSF","ca","140","00","0006380",,,,,"06","037",,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621326","Census Tract 6213.26",,,,3200,3200,2281,82,0,282,34,50,471,1788,1399,29,0,116,34,33,177,184,1285,1387,1138,29,0,76,34,16,94,1054,147
"06037621400","Census Tract 6214, Los Angeles County, California","ACSSF","ca","140","00","0006381",,,,,"06","037",,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621400","Census Tract 6214",,,,4642,4642,2936,154,67,680,0,278,527,1889,1420,75,67,175,0,73,79,262,1309,1031,758,33,35,109,0,68,28,684,170
"06037650001","Census Tract 6500.01, Los Angeles County, California","ACSSF","ca","140","00","0006382",,,,,"06","037",,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650001","Census Tract 6500.01",,,,5585,5585,1662,73,75,2566,0,640,569,2199,663,45,27,1118,0,222,124,396,553,734,246,45,0,255,0,155,33,168,233
"06037650003","Census Tract 6500.03, Los Angeles County, California","ACSSF","ca","140","00","0006383",,,,,"06","037",,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650003","Census Tract 6500.03",,,,3141,3141,1134,396,0,736,11,563,301,1156,395,237,0,277,11,170,66,305,330,752,186,237,0,154,11,133,31,138,216
"06037650004","Census Tract 6500.04, Los Angeles County, California","ACSSF","ca","140","00","0006384",,,,,"06","037",,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650004","Census Tract 6500.04",,,,4302,4302,1538,259,4,1751,0,262,488,1547,614,124,0,543,0,97,169,450,330,822,259,114,0,215,0,91,143,134,273
"06037650101","Census Tract 6501.01, Los Angeles County, California","ACSSF","ca","140","00","0006385",,,,,"06","037",,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650101","Census Tract 6501.01",,,,5912,5912,1369,96,38,3292,23,307,787,2140,527,51,20,1254,15,124,149,259,492,578,59,0,0,362,15,56,86,59,142
"06037650102","Census Tract 6501.02, Los Angeles County, California","ACSSF","ca","140","00","0006386",,,,,"06","037",,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650102","Census Tract 6501.02",,,,2123,2123,1006,23,3,641,0,196,254,725,365,23,3,206,0,63,65,169,279,209,89,17,0,26,0,23,54,48,78
"06037650200","Census Tract 6502, Los Angeles County, California","ACSSF","ca","140","00","0006387",,,,,"06","037",,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650200","Census Tract 6502",,,,6100,6100,2975,247,41,1563,0,503,771,1835,937,36,10,482,0,164,206,466,775,417,156,26,10,89,0,129,7,144,151
"06037650300","Census Tract 6503, Los Angeles County, California","ACSSF","ca","140","00","0006388",,,,,"06","037",,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650300","Census Tract 6503",,,,7011,7011,2528,388,17,2671,47,468,892,2520,1143,201,0,815,0,178,183,486,960,1367,529,185,0,448,0,66,139,482,224
"06037650401","Census Tract 6504.01, Los Angeles County, California","ACSSF","ca","140","00","0006389",,,,,"06","037",,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650401","Census Tract 6504.01",,,,4413,4413,1844,69,16,1613,0,399,472,1488,770,14,8,456,0,123,117,251,695,233,148,0,0,47,0,16,22,136,28
"06037650501","Census Tract 6505.01, Los Angeles County, California","ACSSF","ca","140","00","0006390",,,,,"06","037",,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650501","Census Tract 6505.01",,,,2935,2935,1572,0,0,955,0,37,371,981,660,0,0,308,0,8,5,124,549,147,114,0,0,25,0,8,0,47,75
"06037650502","Census Tract 6505.02, Los Angeles County, California","ACSSF","ca","140","00","0006391",,,,,"06","037",,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650502","Census Tract 6505.02",,,,4276,4276,2155,284,0,1226,0,227,384,1555,920,51,0,466,0,48,70,202,826,384,162,10,0,105,0,42,65,127,99
"06037650603","Census Tract 6506.03, Los Angeles County, California","ACSSF","ca","140","00","0006392",,,,,"06","037",,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650603","Census Tract 6506.03",,,,3806,3806,1664,212,0,1670,0,80,180,1516,797,54,0,557,0,47,61,125,765,502,232,45,0,169,0,38,18,232,48
