Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10063B_001,SE_A10063B_002,SE_A10063B_003,SE_A10063B_004,SE_A10063B_005,SE_A10063B_006,SE_A10063B_007,SE_A10056B_001,SE_A10056B_002,SE_A10056B_003,SE_A10056B_004,SE_A10056B_005,SE_A10056B_006,SE_A10056B_007,SE_A18001_001,SE_A18001_002,SE_A18001_003,SE_A18001_004,SE_A18001_005,SE_A18001_006,SE_A18001_007,SE_A18001_008,SE_A18001_009,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_A18009_001,SE_A18003_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A18007_001,SE_A18007_002,SE_A18007_003,SE_A18007_004,SE_A18007_005,SE_A18007_006,SE_A18007_007
60375313014,"Block Group 4, Census Tract 5313.01, Los Angeles County, California","Block Group 4, Census Tract 5313.01, Los Angeles County, California",CA,150,0,ACSSF,31336,,,,,6,37,,,,531301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313014,,,118355,0,1370,1370,29980.01,0.045697123,,,,,,,,337,129,93,85,0,30,0,282,8,66,96,54,0,49,0,9,337,0,72,73,137,55,707,48.90000153,337,8,29,133,54,49,0,9,55,,,,,,,,,,,,,,,,,,,,,,,,399,8,391,,,,,,,
60375313021,"Block Group 1, Census Tract 5313.02, Los Angeles County, California","Block Group 1, Census Tract 5313.02, Los Angeles County, California",CA,150,0,ACSSF,31337,,,,,6,37,,,,531302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313021,,,124540,0,928,928,19299.09,0.048085165,,,,,,,,208,40,43,89,36,0,0,208,0,60,24,0,77,38,0,9,208,0,68,41,99,0,1065,41.70000076,208,0,37,47,0,115,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,219,23,196,,,,,,,
60375313022,"Block Group 2, Census Tract 5313.02, Los Angeles County, California","Block Group 2, Census Tract 5313.02, Los Angeles County, California",CA,150,0,ACSSF,31338,,,,,6,37,,,,531302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313022,,,181906,0,827,827,11774.87,0.070234302,,,,,,,,102,34,24,39,5,0,0,102,0,6,29,67,0,0,0,0,102,0,34,57,11,0,847,33.5,102,0,6,29,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,189,0,189,,,,,,,
60375313023,"Block Group 3, Census Tract 5313.02, Los Angeles County, California","Block Group 3, Census Tract 5313.02, Los Angeles County, California",CA,150,0,ACSSF,31339,,,,,6,37,,,,531302,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313023,,,272679,0,1937,1937,18398.21,0.105281955,,,,,,,,280,111,92,38,13,26,0,280,10,40,34,105,55,20,16,0,280,26,119,54,45,36,914,27.70000076,280,10,34,40,105,75,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,478,10,468,,,,,,,
60375313024,"Block Group 4, Census Tract 5313.02, Los Angeles County, California","Block Group 4, Census Tract 5313.02, Los Angeles County, California",CA,150,0,ACSSF,31340,,,,,6,37,,,,531302,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313024,,,151507,0,1601,1601,27368.84,0.058497182,,,,,,,,261,122,95,35,9,0,0,261,0,9,41,43,72,41,55,0,261,0,116,45,100,0,1130,38,261,0,0,50,43,113,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,321,17,304,,,,,,,
60375313025,"Block Group 5, Census Tract 5313.02, Los Angeles County, California","Block Group 5, Census Tract 5313.02, Los Angeles County, California",CA,150,0,ACSSF,31341,,,,,6,37,,,,531302,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375313025,,,153340,0,791,791,13360.38,0.059204908,,,,,,,,105,8,46,0,17,34,0,105,0,17,18,34,36,0,0,0,105,0,79,0,26,0,851,25.29999924,105,0,0,35,34,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,183,18,165,,,,,,,
60375315021,"Block Group 1, Census Tract 5315.02, Los Angeles County, California","Block Group 1, Census Tract 5315.02, Los Angeles County, California",CA,150,0,ACSSF,31342,,,,,6,37,,,,531502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315021,,,141906,0,1253,1253,22869.05,0.054790215,,,,,,,,267,125,39,17,52,0,34,253,9,20,16,89,45,66,8,0,267,0,85,72,96,14,992,40.5,267,9,6,30,89,111,8,0,14,,,,,,,,,,,,,,,,,,,,,,,,331,19,312,,,,,,,
60375315022,"Block Group 2, Census Tract 5315.02, Los Angeles County, California","Block Group 2, Census Tract 5315.02, Los Angeles County, California",CA,150,0,ACSSF,31343,,,,,6,37,,,,531502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315022,,,156230,0,839,839,13908.98,0.060320743,,,,,,,,132,95,0,37,0,0,0,132,0,14,27,45,29,17,0,0,132,0,46,0,86,0,856,50,132,0,4,37,45,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,196,0,196,,,,,,,
60375315023,"Block Group 3, Census Tract 5315.02, Los Angeles County, California","Block Group 3, Census Tract 5315.02, Los Angeles County, California",CA,150,0,ACSSF,31344,,,,,6,37,,,,531502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315023,,,59524,0,643,643,27978,0.022982346,,,,,,,,115,39,61,10,0,5,0,115,0,12,27,43,15,18,0,0,115,12,70,5,28,0,843,20.5,115,0,0,39,43,33,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,160,0,160,,,,,,,
60375315024,"Block Group 4, Census Tract 5315.02, Los Angeles County, California","Block Group 4, Census Tract 5315.02, Los Angeles County, California",CA,150,0,ACSSF,31345,,,,,6,37,,,,531502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315024,,,77904,0,648,648,21543.34,0.030078904,,,,,,,,128,71,36,21,0,0,0,128,9,10,12,23,34,22,0,18,128,0,54,40,25,9,1074,31.20000076,128,9,10,12,23,56,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,147,17,130,,,,,,,
60375315031,"Block Group 1, Census Tract 5315.03, Los Angeles County, California","Block Group 1, Census Tract 5315.03, Los Angeles County, California",CA,150,0,ACSSF,31346,,,,,6,37,,,,531503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315031,,,954116,0,2071,2071,5621.816,0.368386263,,,,,,,,268,173,61,8,7,19,0,249,0,48,39,17,30,47,46,22,268,0,48,43,158,19,1171,50,268,0,26,61,17,77,46,22,19,,,,,,,,,,,,,,,,,,,,,,,,466,31,435,,,,,,,
60375315032,"Block Group 2, Census Tract 5315.03, Los Angeles County, California","Block Group 2, Census Tract 5315.03, Los Angeles County, California",CA,150,0,ACSSF,31347,,,,,6,37,,,,531503,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315032,,,208807,0,1580,1580,19597.91,0.080620837,,,,,,,,217,132,35,41,0,9,0,217,0,0,32,107,43,26,9,0,217,0,61,45,111,0,946,50,217,0,0,32,107,69,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,287,27,260,,,,,,,
60375315041,"Block Group 1, Census Tract 5315.04, Los Angeles County, California","Block Group 1, Census Tract 5315.04, Los Angeles County, California",CA,150,0,ACSSF,31348,,,,,6,37,,,,531504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315041,,,294594,0,2596,2596,22823.3,0.113743384,,,,,,,,304,129,92,39,9,10,25,287,0,38,51,43,93,24,38,0,304,8,117,72,90,17,1031,33.70000076,304,0,29,60,43,117,38,0,17,,,,,,,,,,,,,,,,,,,,,,,,519,37,482,,,,,,,
60375315042,"Block Group 2, Census Tract 5315.04, Los Angeles County, California","Block Group 2, Census Tract 5315.04, Los Angeles County, California",CA,150,0,ACSSF,31349,,,,,6,37,,,,531504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375315042,,,208194,0,2035,2035,25315.93,0.080384156,,,,,,,,409,210,47,126,26,0,0,376,0,49,153,74,68,0,24,8,409,6,71,190,109,33,790,41.79999924,409,0,23,179,74,68,24,8,33,,,,,,,,,,,,,,,,,,,,,,,,547,19,528,,,,,,,
60375316021,"Block Group 1, Census Tract 5316.02, Los Angeles County, California","Block Group 1, Census Tract 5316.02, Los Angeles County, California",CA,150,0,ACSSF,31350,,,,,6,37,,,,531602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375316021,,,131195,0,1328,1328,26216.73,0.050654675,,,,,,,,223,108,10,64,41,0,0,198,0,23,31,0,50,62,32,0,223,0,145,8,45,25,1225,25.89999962,223,0,17,37,0,112,32,0,25,,,,,,,,,,,,,,,,,,,,,,,,326,38,288,,,,,,,
60375316022,"Block Group 2, Census Tract 5316.02, Los Angeles County, California","Block Group 2, Census Tract 5316.02, Los Angeles County, California",CA,150,0,ACSSF,31351,,,,,6,37,,,,531602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375316022,,,124639,0,995,995,20676.02,0.048123389,,,,,,,,247,68,95,62,6,0,16,223,0,0,61,114,17,0,31,0,247,0,69,37,117,24,867,50,247,0,0,61,114,17,31,0,24,,,,,,,,,,,,,,,,,,,,,,,,304,32,272,,,,,,,
60375316023,"Block Group 3, Census Tract 5316.02, Los Angeles County, California","Block Group 3, Census Tract 5316.02, Los Angeles County, California",CA,150,0,ACSSF,31352,,,,,6,37,,,,531602,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060375316023,,,192484,0,2125,2125,28593.15,0.074318491,,,,,,,,474,209,97,96,38,34,0,455,18,28,112,120,66,65,22,24,474,0,226,152,77,19,897,30.10000038,474,18,28,112,120,131,22,24,19,,,,,,,,,,,,,,,,,,,,,,,,519,43,476,,,,,,,
