Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060371153014","Block Group 4, Census Tract 1153.01, Los Angeles County, California","ACSSF","ca","150","00","0016219",,,,,"06","037",,,"115301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371153014","Block Group 4",,,,425,141,284
"060371153021","Block Group 1, Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","150","00","0016220",,,,,"06","037",,,"115302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371153021","Block Group 1",,,,287,5,282
"060371153022","Block Group 2, Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","150","00","0016221",,,,,"06","037",,,"115302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371153022","Block Group 2",,,,395,7,388
"060371153023","Block Group 3, Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","150","00","0016222",,,,,"06","037",,,"115302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371153023","Block Group 3",,,,401,345,56
"060371154011","Block Group 1, Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","150","00","0016223",,,,,"06","037",,,"115401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154011","Block Group 1",,,,453,61,392
"060371154012","Block Group 2, Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","150","00","0016224",,,,,"06","037",,,"115401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154012","Block Group 2",,,,323,84,239
"060371154013","Block Group 3, Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","150","00","0016225",,,,,"06","037",,,"115401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154013","Block Group 3",,,,688,259,429
"060371154014","Block Group 4, Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","150","00","0016226",,,,,"06","037",,,"115401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154014","Block Group 4",,,,462,284,178
"060371154031","Block Group 1, Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","150","00","0016227",,,,,"06","037",,,"115403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154031","Block Group 1",,,,523,48,475
"060371154032","Block Group 2, Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","150","00","0016228",,,,,"06","037",,,"115403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154032","Block Group 2",,,,499,219,280
"060371154041","Block Group 1, Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","150","00","0016229",,,,,"06","037",,,"115404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154041","Block Group 1",,,,306,174,132
"060371154042","Block Group 2, Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","150","00","0016230",,,,,"06","037",,,"115404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371154042","Block Group 2",,,,494,207,287
"060371171011","Block Group 1, Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","150","00","0016231",,,,,"06","037",,,"117101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371171011","Block Group 1",,,,496,411,85
"060371171012","Block Group 2, Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","150","00","0016232",,,,,"06","037",,,"117101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371171012","Block Group 2",,,,462,436,26
"060371171013","Block Group 3, Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","150","00","0016233",,,,,"06","037",,,"117101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371171013","Block Group 3",,,,495,111,384
"060371171021","Block Group 1, Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","150","00","0016234",,,,,"06","037",,,"117102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371171021","Block Group 1",,,,273,234,39
"060371171022","Block Group 2, Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","150","00","0016235",,,,,"06","037",,,"117102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371171022","Block Group 2",,,,542,390,152
"060371172011","Block Group 1, Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","150","00","0016236",,,,,"06","037",,,"117201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371172011","Block Group 1",,,,345,253,92
"060371172012","Block Group 2, Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","150","00","0016237",,,,,"06","037",,,"117201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371172012","Block Group 2",,,,536,70,466
"060371172013","Block Group 3, Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","150","00","0016238",,,,,"06","037",,,"117201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371172013","Block Group 3",,,,309,50,259
"060371172021","Block Group 1, Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","150","00","0016239",,,,,"06","037",,,"117202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371172021","Block Group 1",,,,634,446,188
"060371172022","Block Group 2, Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","150","00","0016240",,,,,"06","037",,,"117202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371172022","Block Group 2",,,,295,212,83
"060371173011","Block Group 1, Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","150","00","0016241",,,,,"06","037",,,"117301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173011","Block Group 1",,,,439,257,182
"060371173012","Block Group 2, Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","150","00","0016242",,,,,"06","037",,,"117301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173012","Block Group 2",,,,396,354,42
"060371173013","Block Group 3, Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","150","00","0016243",,,,,"06","037",,,"117301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173013","Block Group 3",,,,257,238,19
"060371173021","Block Group 1, Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","150","00","0016244",,,,,"06","037",,,"117302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173021","Block Group 1",,,,424,366,58
"060371173022","Block Group 2, Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","150","00","0016245",,,,,"06","037",,,"117302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173022","Block Group 2",,,,290,280,10
"060371173023","Block Group 3, Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","150","00","0016246",,,,,"06","037",,,"117302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173023","Block Group 3",,,,348,340,8
"060371173024","Block Group 4, Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","150","00","0016247",,,,,"06","037",,,"117302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173024","Block Group 4",,,,495,226,269
"060371173031","Block Group 1, Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","150","00","0016248",,,,,"06","037",,,"117303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173031","Block Group 1",,,,708,563,145
"060371173032","Block Group 2, Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","150","00","0016249",,,,,"06","037",,,"117303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371173032","Block Group 2",,,,472,409,63
"060371174041","Block Group 1, Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","150","00","0016250",,,,,"06","037",,,"117404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174041","Block Group 1",,,,300,277,23
"060371174042","Block Group 2, Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","150","00","0016251",,,,,"06","037",,,"117404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174042","Block Group 2",,,,383,334,49
"060371174043","Block Group 3, Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","150","00","0016252",,,,,"06","037",,,"117404","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174043","Block Group 3",,,,692,439,253
"060371174051","Block Group 1, Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","150","00","0016253",,,,,"06","037",,,"117405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174051","Block Group 1",,,,598,0,598
"060371174052","Block Group 2, Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","150","00","0016254",,,,,"06","037",,,"117405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174052","Block Group 2",,,,263,77,186
"060371174071","Block Group 1, Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","150","00","0016255",,,,,"06","037",,,"117407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174071","Block Group 1",,,,256,0,256
"060371174072","Block Group 2, Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","150","00","0016256",,,,,"06","037",,,"117407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174072","Block Group 2",,,,751,5,746
"060371174081","Block Group 1, Census Tract 1174.08, Los Angeles County, California","ACSSF","ca","150","00","0016257",,,,,"06","037",,,"117408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371174081","Block Group 1",,,,716,101,615
"060371175101","Block Group 1, Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","150","00","0016258",,,,,"06","037",,,"117510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175101","Block Group 1",,,,303,0,303
"060371175102","Block Group 2, Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","150","00","0016259",,,,,"06","037",,,"117510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175102","Block Group 2",,,,351,157,194
"060371175103","Block Group 3, Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","150","00","0016260",,,,,"06","037",,,"117510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175103","Block Group 3",,,,379,0,379
"060371175201","Block Group 1, Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","150","00","0016261",,,,,"06","037",,,"117520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175201","Block Group 1",,,,534,148,386
"060371175202","Block Group 2, Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","150","00","0016262",,,,,"06","037",,,"117520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175202","Block Group 2",,,,543,5,538
"060371175301","Block Group 1, Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","150","00","0016263",,,,,"06","037",,,"117530","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175301","Block Group 1",,,,411,16,395
"060371175302","Block Group 2, Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","150","00","0016264",,,,,"06","037",,,"117530","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175302","Block Group 2",,,,427,89,338
"060371175303","Block Group 3, Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","150","00","0016265",,,,,"06","037",,,"117530","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175303","Block Group 3",,,,539,139,400
"060371175304","Block Group 4, Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","150","00","0016266",,,,,"06","037",,,"117530","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371175304","Block Group 4",,,,322,78,244
"060371190011","Block Group 1, Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","150","00","0016267",,,,,"06","037",,,"119001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190011","Block Group 1",,,,527,455,72
"060371190012","Block Group 2, Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","150","00","0016268",,,,,"06","037",,,"119001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190012","Block Group 2",,,,485,368,117
"060371190031","Block Group 1, Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","150","00","0016269",,,,,"06","037",,,"119003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190031","Block Group 1",,,,205,160,45
"060371190032","Block Group 2, Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","150","00","0016270",,,,,"06","037",,,"119003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190032","Block Group 2",,,,343,303,40
"060371190033","Block Group 3, Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","150","00","0016271",,,,,"06","037",,,"119003","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190033","Block Group 3",,,,312,233,79
"060371190041","Block Group 1, Census Tract 1190.04, Los Angeles County, California","ACSSF","ca","150","00","0016272",,,,,"06","037",,,"119004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190041","Block Group 1",,,,166,166,0
"060371190042","Block Group 2, Census Tract 1190.04, Los Angeles County, California","ACSSF","ca","150","00","0016273",,,,,"06","037",,,"119004","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371190042","Block Group 2",,,,593,378,215
"060371192011","Block Group 1, Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","150","00","0016274",,,,,"06","037",,,"119201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192011","Block Group 1",,,,223,180,43
"060371192012","Block Group 2, Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","150","00","0016275",,,,,"06","037",,,"119201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192012","Block Group 2",,,,308,253,55
"060371192013","Block Group 3, Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","150","00","0016276",,,,,"06","037",,,"119201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192013","Block Group 3",,,,318,270,48
"060371192021","Block Group 1, Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","150","00","0016277",,,,,"06","037",,,"119202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192021","Block Group 1",,,,271,145,126
"060371192022","Block Group 2, Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","150","00","0016278",,,,,"06","037",,,"119202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192022","Block Group 2",,,,345,345,0
"060371192023","Block Group 3, Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","150","00","0016279",,,,,"06","037",,,"119202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371192023","Block Group 3",,,,517,403,114
"060371193101","Block Group 1, Census Tract 1193.10, Los Angeles County, California","ACSSF","ca","150","00","0016280",,,,,"06","037",,,"119310","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193101","Block Group 1",,,,691,267,424
"060371193102","Block Group 2, Census Tract 1193.10, Los Angeles County, California","ACSSF","ca","150","00","0016281",,,,,"06","037",,,"119310","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193102","Block Group 2",,,,552,418,134
"060371193201","Block Group 1, Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","150","00","0016282",,,,,"06","037",,,"119320","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193201","Block Group 1",,,,624,179,445
"060371193202","Block Group 2, Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","150","00","0016283",,,,,"06","037",,,"119320","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193202","Block Group 2",,,,399,0,399
"060371193203","Block Group 3, Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","150","00","0016284",,,,,"06","037",,,"119320","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193203","Block Group 3",,,,247,190,57
"060371193401","Block Group 1, Census Tract 1193.40, Los Angeles County, California","ACSSF","ca","150","00","0016285",,,,,"06","037",,,"119340","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193401","Block Group 1",,,,485,0,485
"060371193402","Block Group 2, Census Tract 1193.40, Los Angeles County, California","ACSSF","ca","150","00","0016286",,,,,"06","037",,,"119340","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193402","Block Group 2",,,,544,3,541
"060371193411","Block Group 1, Census Tract 1193.41, Los Angeles County, California","ACSSF","ca","150","00","0016287",,,,,"06","037",,,"119341","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193411","Block Group 1",,,,857,343,514
"060371193421","Block Group 1, Census Tract 1193.42, Los Angeles County, California","ACSSF","ca","150","00","0016288",,,,,"06","037",,,"119342","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193421","Block Group 1",,,,403,246,157
"060371193422","Block Group 2, Census Tract 1193.42, Los Angeles County, California","ACSSF","ca","150","00","0016289",,,,,"06","037",,,"119342","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371193422","Block Group 2",,,,379,138,241
"060371194001","Block Group 1, Census Tract 1194, Los Angeles County, California","ACSSF","ca","150","00","0016290",,,,,"06","037",,,"119400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371194001","Block Group 1",,,,240,219,21
"060371194002","Block Group 2, Census Tract 1194, Los Angeles County, California","ACSSF","ca","150","00","0016291",,,,,"06","037",,,"119400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371194002","Block Group 2",,,,287,258,29
"060371194003","Block Group 3, Census Tract 1194, Los Angeles County, California","ACSSF","ca","150","00","0016292",,,,,"06","037",,,"119400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371194003","Block Group 3",,,,620,522,98
"060371197001","Block Group 1, Census Tract 1197, Los Angeles County, California","ACSSF","ca","150","00","0016293",,,,,"06","037",,,"119700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371197001","Block Group 1",,,,539,365,174
"060371197002","Block Group 2, Census Tract 1197, Los Angeles County, California","ACSSF","ca","150","00","0016294",,,,,"06","037",,,"119700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371197002","Block Group 2",,,,462,401,61
"060371197003","Block Group 3, Census Tract 1197, Los Angeles County, California","ACSSF","ca","150","00","0016295",,,,,"06","037",,,"119700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371197003","Block Group 3",,,,300,300,0
"060371198011","Block Group 1, Census Tract 1198.01, Los Angeles County, California","ACSSF","ca","150","00","0016296",,,,,"06","037",,,"119801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371198011","Block Group 1",,,,255,176,79
"060371198012","Block Group 2, Census Tract 1198.01, Los Angeles County, California","ACSSF","ca","150","00","0016297",,,,,"06","037",,,"119801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371198012","Block Group 2",,,,363,328,35
"060371198021","Block Group 1, Census Tract 1198.02, Los Angeles County, California","ACSSF","ca","150","00","0016298",,,,,"06","037",,,"119802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371198021","Block Group 1",,,,495,359,136
"060371198022","Block Group 2, Census Tract 1198.02, Los Angeles County, California","ACSSF","ca","150","00","0016299",,,,,"06","037",,,"119802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371198022","Block Group 2",,,,315,207,108
"060371199001","Block Group 1, Census Tract 1199, Los Angeles County, California","ACSSF","ca","150","00","0016300",,,,,"06","037",,,"119900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371199001","Block Group 1",,,,335,196,139
"060371199002","Block Group 2, Census Tract 1199, Los Angeles County, California","ACSSF","ca","150","00","0016301",,,,,"06","037",,,"119900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371199002","Block Group 2",,,,495,447,48
"060371199003","Block Group 3, Census Tract 1199, Los Angeles County, California","ACSSF","ca","150","00","0016302",,,,,"06","037",,,"119900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371199003","Block Group 3",,,,430,359,71
"060371200101","Block Group 1, Census Tract 1200.10, Los Angeles County, California","ACSSF","ca","150","00","0016303",,,,,"06","037",,,"120010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371200101","Block Group 1",,,,459,105,354
"060371200102","Block Group 2, Census Tract 1200.10, Los Angeles County, California","ACSSF","ca","150","00","0016304",,,,,"06","037",,,"120010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371200102","Block Group 2",,,,302,205,97
"060371200201","Block Group 1, Census Tract 1200.20, Los Angeles County, California","ACSSF","ca","150","00","0016305",,,,,"06","037",,,"120020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371200201","Block Group 1",,,,670,150,520
"060371200202","Block Group 2, Census Tract 1200.20, Los Angeles County, California","ACSSF","ca","150","00","0016306",,,,,"06","037",,,"120020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371200202","Block Group 2",,,,586,70,516
"060371200301","Block Group 1, Census Tract 1200.30, Los Angeles County, California","ACSSF","ca","150","00","0016307",,,,,"06","037",,,"120030","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371200301","Block Group 1",,,,702,35,667
"060371201031","Block Group 1, Census Tract 1201.03, Los Angeles County, California","ACSSF","ca","150","00","0016308",,,,,"06","037",,,"120103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201031","Block Group 1",,,,221,3,218
"060371201032","Block Group 2, Census Tract 1201.03, Los Angeles County, California","ACSSF","ca","150","00","0016309",,,,,"06","037",,,"120103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201032","Block Group 2",,,,626,58,568
"060371201041","Block Group 1, Census Tract 1201.04, Los Angeles County, California","ACSSF","ca","150","00","0016310",,,,,"06","037",,,"120104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201041","Block Group 1",,,,794,75,719
"060371201051","Block Group 1, Census Tract 1201.05, Los Angeles County, California","ACSSF","ca","150","00","0016311",,,,,"06","037",,,"120105","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201051","Block Group 1",,,,497,119,378
"060371201052","Block Group 2, Census Tract 1201.05, Los Angeles County, California","ACSSF","ca","150","00","0016312",,,,,"06","037",,,"120105","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201052","Block Group 2",,,,354,120,234
"060371201061","Block Group 1, Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","150","00","0016313",,,,,"06","037",,,"120106","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201061","Block Group 1",,,,320,30,290
"060371201062","Block Group 2, Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","150","00","0016314",,,,,"06","037",,,"120106","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201062","Block Group 2",,,,426,180,246
"060371201063","Block Group 3, Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","150","00","0016315",,,,,"06","037",,,"120106","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201063","Block Group 3",,,,572,94,478
"060371201071","Block Group 1, Census Tract 1201.07, Los Angeles County, California","ACSSF","ca","150","00","0016316",,,,,"06","037",,,"120107","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201071","Block Group 1",,,,562,0,562
"060371201072","Block Group 2, Census Tract 1201.07, Los Angeles County, California","ACSSF","ca","150","00","0016317",,,,,"06","037",,,"120107","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201072","Block Group 2",,,,554,49,505
"060371201081","Block Group 1, Census Tract 1201.08, Los Angeles County, California","ACSSF","ca","150","00","0016318",,,,,"06","037",,,"120108","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201081","Block Group 1",,,,622,161,461
"060371201082","Block Group 2, Census Tract 1201.08, Los Angeles County, California","ACSSF","ca","150","00","0016319",,,,,"06","037",,,"120108","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371201082","Block Group 2",,,,777,308,469
"060371203001","Block Group 1, Census Tract 1203, Los Angeles County, California","ACSSF","ca","150","00","0016320",,,,,"06","037",,,"120300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371203001","Block Group 1",,,,268,205,63
"060371203002","Block Group 2, Census Tract 1203, Los Angeles County, California","ACSSF","ca","150","00","0016321",,,,,"06","037",,,"120300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371203002","Block Group 2",,,,413,285,128
"060371203003","Block Group 3, Census Tract 1203, Los Angeles County, California","ACSSF","ca","150","00","0016322",,,,,"06","037",,,"120300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371203003","Block Group 3",,,,328,234,94
"060371203004","Block Group 4, Census Tract 1203, Los Angeles County, California","ACSSF","ca","150","00","0016323",,,,,"06","037",,,"120300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371203004","Block Group 4",,,,415,204,211
"060371204001","Block Group 1, Census Tract 1204, Los Angeles County, California","ACSSF","ca","150","00","0016324",,,,,"06","037",,,"120400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371204001","Block Group 1",,,,1096,155,941
"060371204002","Block Group 2, Census Tract 1204, Los Angeles County, California","ACSSF","ca","150","00","0016325",,,,,"06","037",,,"120400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371204002","Block Group 2",,,,570,321,249
