APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit
2353005021,1/30/09,2009,2,11111 W HARTSOOK ST,NORTH HOLLYWOOD ,91601,4,
2353005022,1/30/09,2009,2,11105 W HARTSOOK ST,NORTH HOLLYWOOD ,91601,4,
2353006015,6/20/17,2017,2,11043 W HARTSOOK ST,LOS ANGELES ,91601,6,
2353007001,4/20/15,2015,2,11000 W HARTSOOK ST,LOS ANGELES ,91601,6,0
2353007002,4/20/15,2015,2,11012 W HARTSOOK ST,LOS ANGELES ,91601,4,144
2353007008,12/5/16,2016,2,11042 W HARTSOOK ST,LOS ANGELES ,91601,3,
2353007011,7/14/16,2016,2,11106 W HARTSOOK ST,LOS ANGELES ,91601,2,0
2353007012,7/14/16,2016,2,11110 W HARTSOOK ST,LOS ANGELES ,91601,3,61
2353007013,7/14/16,2016,2,11116 W HARTSOOK ST,LOS ANGELES ,91601,2,0
2353007031,1/13/10,2010,2,11019 W OTSEGO ST,NORTH HOLLYWOOD ,91601,4,0
2353009002,1/7/20,2020,2,11006 W HESBY ST,LOS ANGELES ,91601,5,
2353009016,1/12/16,2016,2,11035 W MORRISON ST,LOS ANGELES ,91601,3,
2353012012,8/9/13,2013,2,5053 N FAIR AVE,NORTH HOLLYWOOD ,91601,4,36
2353012013,8/9/13,2013,2,5047 N FAIR AVE,NORTH HOLLYWOOD ,91601,8,0
2353013002,2/18/16,2016,2,11254 W OTSEGO ST,NORTH HOLLYWOOD ,91601,2,49
2353013003,10/2/17,2017,2,11246 W OTSEGO ST,N HOLLYWOOD ,91601,6,70
2353013009,9/30/15,2015,2,11262 W OTSEGO ST,LOS ANGELES ,91601,3,0
2353013013,7/3/19,2019,2,5050 N BAKMAN AVE,NORTH HOLLYWOOD ,91601,6,
2353013019,10/26/07,2007,2,5042 N BAKMAN AVE,NORTH HOLLYWOOD ,91601,9,
2353013036,11/18/21,2021,2,11241 W MORRISON ST,LOS ANGELES ,91601,2,
2353015001,2/12/19,2019,2,11302 W MORRISON ST,LOS ANGELES ,91601,3,
2353015010,11/6/19,2019,2,4908 N TUJUNGA AVE,LOS ANGELES ,91601,3,
2353021021,6/25/19,2019,2,11229 W PEACH GROVE ST,LOS ANGELES ,91601,2,4
2353022008,3/5/18,2018,2,11278 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601,2,21
2353022009,3/5/18,2018,2,11274 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601,2,0
2353024018,9/4/15,2015,2,11263 W CAMARILLO ST,NORTH HOLLYWOOD ,91601,2,0
2353024019,7/19/16,2016,2,11269 W CAMARILLO ST,LOS ANGELES ,91602,2,14
2353025033,7/27/18,2018,2,11042 W LA MAIDA ST,LOS ANGELES ,91601,2,
2354004035,8/4/11,2011,2,11548 W MAGNOLIA BLVD,NORTH HOLLYWOOD ,91601,46,
2354012051,7/3/17,2017,2,11443 W RIVERSIDE DR,LOS ANGELES ,91602,2,29
2354016022,2/24/15,2015,2,11592 W RIVERSIDE DR,LOS ANGELES ,91602,4,
2354016023,4/18/14,2014,2,11586 W RIVERSIDE DR,NORTH HOLLYWOOD ,91602,4,
2354016024,2/24/15,2015,2,11580 W RIVERSIDE DR,LOS ANGELES ,91602,4,
2355005037,8/21/18,2018,2,5145 N COLFAX AVE,LOS ANGELES ,91601,3,
2355008039,10/8/15,2015,2,5120 N LAUREL CANYON BLVD,LOS ANGELES ,91607,4,
2355019070,10/23/17,2017,2,11711 W KLING ST,NORTH HOLLYWOOD ,91607,2,
2356020008,8/23/17,2017,2,5114 N WHITSETT AVE,NORTH HOLLYWOOD ,91607,2,0
2356020011,8/23/18,2018,2,5108 N WHITSETT AVE,LOS ANGELES ,91607,2,15
2356024017,4/5/17,2017,2,12345 W ADDISON ST,LOS ANGELES ,91607,3,
2356037020,10/29/15,2015,2,4712 W VANTAGE AVE,LOS ANGELES ,91607,6,
2356037022,10/29/15,2015,2,4722 W VANTAGE AVE,LOS ANGELES ,91607,3,
2356037023,10/29/15,2015,2,4726 W VANTAGE AVE,LOS ANGELES ,91607,3,
2358032030,12/13/16,2016,4,13136 W RIVERSIDE DR,SHERMAN OAKS ,91423,2,5
2359024031,8/28/18,2018,4,5020 N WOODMAN AVE,LOS ANGELES ,91423,38,
2360002002,10/17/07,2007,2,4470 N WOODMAN AVE,SHERMAN OAKS ,91423,11,39
2360004022,1/29/18,2018,4,13568 W RYE ST,SHERMAN OAKS ,91423,6,
2360004023,1/29/18,2018,4,13572 W RYE ST,SHERMAN OAKS ,91423,7,
2360004024,1/29/18,2018,4,13576 W RYE ST,SHERMAN OAKS ,91423,11,
2360004025,1/29/18,2018,4,13578 W RYE ST,LOS ANGELES ,91423,9,
2360005006,10/17/07,2007,2,4462 N WOODMAN AVE,Los Angeles ,91423,8,0
2360010006,10/28/21,2021,4,4333 N DIXIE CANYON AVE,SHERMAN OAKS ,91423,2,
2360011005,8/20/08,2008,4,4241 N FULTON AVE,Los Angeles ,91423,4,30
2360011006,8/20/08,2008,4,4235 N FULTON AVE,SHERMAN OAKS ,91423,7,0
2360012006,6/23/11,2011,4,13322 W VALLEYHEART DR,SHERMAN OAKS ,91423,3,26
2360012009,6/23/11,2011,4,13308 W VALLEYHEART DR,SHERMAN OAKS ,91423,4,0
2360012014,6/23/11,2011,4,13316 W VALLEYHEART DR,Los Angeles ,91423,2,0
2360013012,10/15/18,2018,4,13300 N VALLEYHEART NORTH DR,LOS ANGELES ,91423,6,
2360021045,2/20/19,2019,4,4707 N FULTON AVE,SHERMAN OAKS ,91423,6,
2360030039,7/14/17,2017,4,13207 W MOORPARK ST,LOS ANGELES ,91423,3,6
2362006013,4/15/15,2015,4,4503 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604,2,
2362016020,7/22/15,2015,2,12725 W LANDALE ST,NORTH HOLLYWOOD ,91604,2,
2362019013,3/19/14,2014,2,4600 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604,16,32
2364002048,9/8/11,2011,2,4424 N VANTAGE AVE,STUDIO CITY ,91604,5,30
2364002051,8/25/11,2011,2,4436 N VANTAGE AVE,STUDIO CITY ,91604,8,0
2364003046,2/26/15,2015,4,12203 W MOORPARK ST,LOS ANGELES ,91604,2,
2364003047,2/25/15,2015,4,12207 W MOORPARK ST,LOS ANGELES ,91604,2,
2364005020,5/25/10,2010,2,4463 N LAUREL CANYON BLVD,NORTH HOLLYWOOD ,91607,22,
2364013018,12/18/15,2015,2,4446 N LAUREL CANYON BLVD,LOS ANGELES ,91607,3,
2364013019,12/18/15,2015,2,4452 N LAUREL CANYON BLVD,LOS ANGELES ,91607,4,
2364013020,12/18/15,2015,2,4456 N LAUREL CANYON BLVD,LOS ANGELES ,91607,4,
2365002013,12/16/15,2015,2,11607 W MOORPARK ST,NORTH HOLLYWOOD ,91602,4,6
2365013013,5/8/17,2017,2,4535 N TUJUNGA AVE,LOS ANGELES ,91602,3,
2365013024,5/8/17,2017,2,4531 N TUJUNGA AVE,LOS ANGELES ,91602,3,
2365014018,1/26/17,2017,2,4429  TUJUNGA AVE,NORTH HOLLYWOOD ,91602,2,
2365016010,3/8/21,2021,2,4365 N KRAFT AVE,STUDIO CITY ,91604,2,
2365024005,8/22/16,2016,2,4308 N TROOST AVE,LOS ANGELES ,91604,2,
2365030007,6/5/19,2019,2,4297 N TUJUNGA AVE,STUDIO CITY ,91604,2,
2365030028,7/30/20,2020,2,4293 N TUJUNGA AVE,LOS ANGELES ,91604,2,
2367004044,1/12/15,2015,4,4313 N LAUREL CANYON BLVD,LOS ANGELES ,91604,4,12
2367014027,11/20/17,2017,2,12149 W VALLEYHEART DR,STUDIO CITY ,91604,9,
2367014040,1/29/16,2016,4,12117 W VALLEYHEART DR,STUDIO CITY ,91604,4,23
2368003017,10/31/18,2018,4,12115 W HOFFMAN ST,LOS ANGELES ,91604,4,
2368003018,10/31/18,2018,4,12080 W GUERIN ST,LOS ANGELES ,91604,4,
2368003019,10/31/18,2018,4,12072 W GUERIN ST,LOS ANGELES ,91604,4,
2368004011,9/18/13,2013,2,12039 W GUERIN ST,Los Angeles ,91604,6,16
2368004012,3/11/14,2014,2,12045 W GUERIN ST,STUDIO CITY ,91604,3,0
2368004020,8/23/18,2018,4,12020 W VALLEYHEART DR,LOS ANGELES ,91604,4,21
2368004021,8/23/18,2018,4,12012 W VALLEYHEART DR,LOS ANGELES ,91604,4,0
2375003009,6/2/14,2014,4,12624 W MOORPARK ST,STUDIO CITY ,91604,2,16
2375008017,1/24/18,2018,4,4312 N ALCOVE AVE,STUDIO CITY ,91604,2,
2375020153,7/20/22,2022,4,13043 W VENTURA BLVD,LOS ANGELES ,91604,1,
2378004016,5/21/21,2021,4,10867 W FRUITLAND DR,LOS ANGELES ,91604,5,
2378013008,9/25/19,2019,4,11014 W FRUITLAND DR,STUDIO CITY ,91604,2,
2404019047,6/19/18,2018,6,8405 N GLENOAKS BLVD,SUN VALLEY ,91352,4,
2405019033,2/23/18,2018,2,7537 N SECURITY AVE,LOS ANGELES ,91504,2,
2409003006,2/19/20,2020,6,8101 N SAN FERNANDO ROAD,LOS ANGELES ,91352,8,
2409005002,11/12/14,2014,2,10940 W STRATHERN ST,SUN VALLEY ,91352,1,
2409015040,4/30/12,2012,2,7634 N VINELAND AVE,SUN VALLEY ,91352,2,
2409016020,4/30/12,2012,2,,,,2,
2410001031,8/7/14,2014,2,7500 N VINELAND AVE,SUN VALLEY ,91352,5,51
2414004013,1/17/18,2018,2,6025 N CRANER AVE,NORTH HOLLYWOOD ,91606,2,6
2414004017,12/17/21,2021,2,6055 N CRANER AVE,LOS ANGELES ,91606,4,
2414027006,6/13/22,2022,2,6634 N VINELAND AVE,NORTH HOLLYWOOD ,91606,1,
2415021019,3/17/17,2017,2,5729 N WILLOW CREST AVE,NORTH HOLLYWOOD ,91601,2,4
2416009015,9/12/18,2018,2,5261 N HARMONY AVE,LOS ANGELES ,91601,2,
2416023019,12/4/19,2019,2,5341 N DENNY AVE,LOS ANGELES ,91601,3,
2416024005,6/23/10,2010,2,5232 N RIVERTON AVE,NORTH HOLLYWOOD ,91601,9,126
2416024006,6/23/10,2010,2,5230 N RIVERTON AVE,NORTH HOLLYWOOD ,91601,5,0
2416025001,11/27/17,2017,2,5252 N DENNY AVE,NORTH HOLLYWOOD ,91601,5,8
2416025024,5/1/19,2019,2,5249 N CARTWRIGHT AVE,LOS ANGELES ,91601,1,
2416027008,5/1/19,2019,2,5314 N CARTWRIGHT AVE,LOS ANGELES ,91601,4,
2416028025,10/31/16,2016,2,5257 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91601,3,25
2417004010,10/15/18,2018,2,5240 N CAHUENGA BLVD,LOS ANGELES ,91601,2,
2419001025,11/17/17,2017,2,10919 W HARTSOOK ST,NORTH HOLLYWOOD ,91601,2,42
2419004010,8/6/19,2019,2,10910 W HESBY ST,LOS ANGELES ,91601,2,
2419004011,7/16/19,2019,2,10908 W HESBY ST,LOS ANGELES ,91601,2,4
2419006015,1/19/22,2022,2,10860 W OTSEGO ST,NORTH HOLLYWOOD ,91601,2,
2419008026,7/15/21,2021,2,10827 W HARTSOOK ST,LOS ANGELES ,91601,3,
2419008027,7/15/21,2021,2,10823 W HARTSOOK ST,LOS ANGELES ,91601,3,
2419010011,4/10/19,2019,2,5036 N RIVERTON AVE,NORTH HOLLYWOOD ,91601,4,
2419011007,7/21/20,2020,2,5043 N CARTWRIGHT AVE,LOS ANGELES ,91601,3,
2419011012,6/25/19,2019,2,5028 N DENNY AVE,LOS ANGELES ,91601,2,
2419017010,6/23/17,2017,2,5132 N CAHUENGA BLVD,LOS ANGELES ,91601,2,4
2419018012,12/13/16,2016,4,5002 N CAHUENGA BLVD,LOS ANGELES ,91601,2,
2421009005,9/30/16,2016,2,10824 W MORRISON ST,LOS ANGELES ,91601,1,4
2421014009,1/12/16,2016,2,4817 N CRANER AVE,LOS ANGELES ,91601,4,
2421014010,1/12/16,2016,2,4823 N CRANER AVE,LOS ANGELES ,91601,2,
2421014011,1/12/16,2016,2,4827 N CRANER AVE,LOS ANGELES ,91601,5,
2421014031,1/22/16,2016,2,10908 W PEACH GROVE ST,LOS ANGELES ,91601,3,
2421014032,1/22/16,2016,2,10904 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601,3,
2421015004,10/2/19,2019,2,10920 W CAMARILLO ST,LOS ANGELES ,91602,2,
2421022001,10/6/16,2016,2,10800 W BLIX ST,LOS ANGELES ,91602,4,
2421022002,3/10/20,2020,2,10806 W BLIX ST,LOS ANGELES ,91602,1,
2421022004,4/27/22,2022,2,10824 W BLIX ST,NORTH HOLLYWOOD ,91602,6,
2421022026,5/25/22,2022,2,10801 W KLING ST,NORTH HOLLYWOOD ,91602,4,
2421024004,1/14/19,2019,2,4641 W DENNY AVE,LOS ANGELES ,91602,2,9
2421024012,12/10/19,2019,2,10815 W HORTENSE ST,LOS ANGELES ,91602,2,4
2421030001,4/3/18,2018,2,10806 W HORTENSE ST,LOS ANGELES ,91602,2,
2421030015,6/7/22,2022,2,10742 W HORTENSE ST,NORTH HOLLYWOOD ,91602,2,
2421030019,4/3/18,2018,2,10810 W HORTENSE ST,LOS ANGELES ,91602,2,
2421034014,7/23/19,2019,2,4559 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,2,
2423004012,4/28/20,2020,2,10657 W MOORPARK ST,NORTH HOLLYWOOD ,91602,2,
2423011002,3/3/14,2014,2,11114 W RIVERSIDE DR,Los Angeles ,91602,3,
2423011005,4/3/14,2014,4,11100  RIVERSIDE ,NORTH HOLLYWOOD ,91602,4,
2423013006,4/13/15,2015,2,11032 W MOORPARK ST,LOS ANGELES ,91602,8,
2423014009,7/17/08,2008,2,10950 W MOORPARK ST,NORTH HOLLYWOOD ,91602,2,
2423016036,11/20/13,2013,4,10716 W BLOOMFIELD ST,NORTH HOLLYWOOD ,91602,2,
2423018020,11/23/16,2016,2,10613 W WHIPPLE ST,NORTH HOLLYWOOD ,91602,4,
2423018021,11/23/16,2016,2,10621 W WHIPPLE ST,NORTH HOLLYWOOD ,91602,4,
2423019009,9/2/14,2014,2,10842 W BLOOMFIELD ST,Los Angeles ,91602,5,0
2423019010,9/2/14,2014,2,10850 W BLOOMFIELD ST,Los Angeles ,91602,6,28
2423020010,6/18/13,2013,4,10934 W BLOOMFIELD ST,NORTH HOLLYWOOD ,91602,4,49
2423020011,6/18/13,2013,2,10938 W BLOOMFIELD ST,NORTH HOLLYWOOD ,91602,4,0
2423020012,6/18/13,2013,4,10950 W BLOOMFIELD ST,NORTH HOLLYWOOD ,91602,7,0
2423023004,6/4/08,2008,2,4249 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,4,
2423023005,6/4/08,2008,2,4245 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,4,
2423023006,6/4/08,2008,2,4241 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,4,
2423023022,10/2/19,2019,2,10658 W WHIPPLE ST,NORTH HOLLYWOOD ,91602,3,
2423023023,6/11/18,2018,2,10652 W WHIPPLE ST,NORTH HOLLYWOOD ,91602,3,
2424002005,12/30/14,2014,2,4400 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,4,
2424005001,7/17/17,2017,4,10352  RIVERSIDE ,TOLUCA LAKE ,91602,6,
2424006030,11/28/17,2017,2,4441 N FORMAN AVE,LOS ANGELES ,91602,4,
2424011002,8/3/20,2020,2,4376 N CAHUENGA BLVD,LOS ANGELES ,91602,3,
2424011003,12/10/19,2019,2,4372 N CAHUENGA BLVD,LOS ANGELES ,91602,4,
2424011004,12/10/19,2019,2,4366 N CAHUENGA BLVD,LOS ANGELES ,91602,4,
2424040007,3/2/22,2022,2,4142 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91602,10,
2425002026,10/28/21,2021,4,3900  KENTUCKY DR,LOS ANGELES ,90068,2,
2425003025,8/16/17,2017,4,3649 N REGAL PL,LOS ANGELES ,90068,5,
2425005018,4/17/19,2019,4,3686 N FREDONIA DR,LOS ANGELES ,90068,2,
2425005046,7/7/15,2015,4,3696 N FREDONIA DR,LOS ANGELES ,90068,2,3
2506035010,8/24/17,2017,7,12534 N SAN FERNANDO RD,SYLMAR ,91342,2,
2506035040,12/1/17,2017,7,12518 N SAN FERNANDO ROAD,LOS ANGELES ,91342,2,6
2537015054,3/12/08,2008,7,12159 N BRANFORD ST,Los Angeles ,91352,3,
2558006002,6/23/17,2017,7,10324 N MT GLEASON AVE,LOS ANGELES ,91042,2,7
2558031003,5/1/19,2019,7,10243 N HELENDALE AVE,LOS ANGELES ,91042,2,
2565008075,5/24/16,2016,7,10327 N SAMOA AVE,LOS ANGELES ,91042,1,
2565013040,11/28/18,2018,7,10150 N HILLHAVEN AVE,LOS ANGELES ,91042,4,34
2565013041,11/28/18,2018,7,10140 N HILLHAVEN AVE,LOS ANGELES ,91042,4,0
2565014030,12/4/19,2019,7,10140 N COMMERCE AVE,TUJUNGA ,91042,4,
2565014031,12/4/19,2019,7,10132 N COMMERCE AVE,LOS ANGELES ,91042,4,
2568015031,3/7/13,2013,7,9947 N MARCUS AVE,TUJUNGA ,91042,2,
2568016049,4/24/17,2017,7,9920  PINEWOOD AVE,TUJUNGA ,91042,3,
2604019004,8/27/14,2014,7,12867 N SAN FERNANDO ROAD,Los Angeles ,91342,2,18
2618023001,5/4/22,2022,7,13629 W VAN NUYS BLVD,LOS ANGELES ,91331,4,
2620001009,2/19/21,2021,7,10651 N SAN FERNANDO ROAD,LOS ANGELES ,91331,1,
2631001016,10/10/14,2014,6,11933 W ALLEGHENY ST,Los Angeles ,91352,2,
2631001017,10/15/18,2018,6,11957 W ALLEGHENY ST,LOS ANGELES ,91352,2,
2638026001,7/26/16,2016,6,14331 W ROSCOE BLVD,VAN NUYS ,91402,2,47
2638026002,7/26/16,2016,6,14325 W ROSCOE BLVD,VAN NUYS ,91402,3,0
2638026003,7/26/16,2016,6,14319 W ROSCOE BLVD,VAN NUYS ,91402,2,0
2638026004,7/26/16,2016,6,14313 W ROSCOE BLVD,VAN NUYS ,91402,2,0
2649012006,3/5/15,2015,7,15454 W CHATSWORTH ST,LOS ANGELES ,91345,5,
2650019024,6/14/17,2017,6,9763 N VESPER AVE,PANORAMA CITY ,91402,2,
2650034022,10/4/16,2016,7,9336 N LEMONA AVE,NORTH HILLS ,91343,2,
2654025044,1/24/18,2018,6,8444 N COLUMBUS AVE,LOS ANGELES ,91343,2,
2654027008,10/20/16,2016,6,8405 N SEPULVEDA BLVD,SEPULVEDA ,91343,42,
2656018032,12/24/09,2009,7,9339 N SEPULVEDA BLVD,SEPULVEDA ,91343,12,38
2696001007,4/10/19,2019,12,17322 W SAN FERNANDO MISSION BLVD,LOS ANGELES ,91344,2,
2734031014,2/23/18,2018,12,17355 W LASSEN ST,LOS ANGELES ,91325,2,
2770017006,9/12/18,2018,12,8760 N BAIRD AVE,LOS ANGELES ,91324,2,
2785010002,5/20/14,2014,12,18751 W CHASE ST,NORTHRIDGE ,91324,2,
2785018029,5/19/14,2014,12,18528 W CHASE ST,NORTHRIDGE ,91324,6,28
2786005011,8/21/17,2017,12,18438 W BRYANT ST,LOS ANGELES ,91325,2,
2786005012,8/21/17,2017,12,18440 W BRYANT ST,LOS ANGELES ,91325,2,
4004007002,6/17/19,2019,8,5869 S WEST BLVD,LOS ANGELES ,90043,2,
4005006022,9/12/22,2022,8,3320 W 59TH ST,LOS ANGELES ,90043,2,
4005010006,6/18/08,2008,8,5816 S 8TH AVE,Los Angeles ,90043,2,
4006004012,7/19/17,2017,8,6113 S CRENSHAW BLVD,LOS ANGELES ,90043,4,75
4006006001,5/7/15,2015,8,6000 S WEST BLVD,LOS ANGELES ,90043,1,
4006008019,1/11/16,2016,8,6336 S BRYNHURST AVE,LOS ANGELES ,90043,1,
4006018005,12/18/19,2019,8,6513 S CRENSHAW BLVD,LOS ANGELES ,90043,2,
4006019008,1/29/21,2021,8,6520 S BRYNHURST AVE,LOS ANGELES ,90043,2,8
4006020010,10/29/18,2018,8,6521 S BRYNHURST AVE,LOS ANGELES ,90043,4,
4006020014,3/13/19,2019,8,6527 S BRYNHURST AVE,LOS ANGELES ,90043,2,
4006020025,2/5/20,2020,8,6559 S BRYNHURST AVE,LOS ANGELES ,90043,4,
4012030002,8/3/21,2021,8,3564 W FLORENCE AVE,LOS ANGELES ,90043,2,
4103008016,9/1/17,2017,11,5400 W ALVERN CIR,WESTCHESTER ,90045,5,
4103008017,9/1/17,2017,11,7003 S LA TIJERA BLVD,WESTCHESTER ,90045,5,
4103009003,2/27/15,2015,11,7036 S LA TIJERA BLVD,LOS ANGELES ,90045,3,
4103009011,5/3/17,2017,11,7128 S LA TIJERA BLVD,LOS ANGELES ,90045,4,34
4103009012,5/3/17,2017,11,7134 S LA TIJERA BLVD,LOS ANGELES ,90045,3,0
4103009013,5/3/17,2017,11,5511 W THORNBURN ST,LOS ANGELES ,90045,7,0
4103010023,4/29/14,2014,11,6919 S KITTYHAWK AVE,WESTCHESTER ,90045,3,0
4103010024,1/28/15,2015,11,5300 W KNOWLTON ST,LOS ANGELES ,90045,6,25
4103012016,4/10/19,2019,11,6922 S GLASGOW AVE,LOS ANGELES ,90045,1,
4103015015,12/13/17,2017,11,7199 S LA CIENEGA BLVD,LOS ANGELES ,90045,2,5
4103018007,9/4/19,2019,11,7108 S RAMSGATE AVE,LOS ANGELES ,90045,2,
4103021006,7/22/21,2021,11,7133 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4103021029,5/21/21,2021,11,7130 S KITTYHAWK AVE,WESTCHESTER ,90045,4,
4103022009,10/22/18,2018,11,5506 W THORNBURN ST,LOS ANGELES ,90045,4,
4105015060,10/22/15,2015,11,7832 S FLIGHT AVE,LOS ANGELES ,90045,2,4
4107020007,5/18/22,2022,11,8429 S WILEY POST AVE,WESTCHESTER ,90045,2,
4107022007,11/7/14,2014,11,6006 W 85TH PL,Los Angeles ,90045,1,
4107024028,12/30/21,2021,11,8301 S WILEY POST AVE,LOS ANGELES ,90045,2,
4112030021,2/21/18,2018,11,8385 S DUNBARTON AVE,WESTCHESTER ,90045,2,
4112030022,8/1/18,2018,11,8389 S DUNBARTON AVE,LOS ANGELES ,90045,2,
4116033037,1/15/14,2014,11,6991 S TROLLEYWAY ,PLAYA DEL REY ,90293,2,
4116033047,5/7/15,2015,11,7029 S TROLLEYWAY ,LOS ANGELES ,90293,2,
4116033049,9/12/12,2012,11,7037 S TROLLEYWAY ,PLAYA DEL REY ,90293,2,
4119037042,9/4/15,2015,11,7777  91ST ST,LOS ANGELES ,90293,1,
4122016003,10/31/16,2016,11,6756 W 86TH PL,LOS ANGELES ,90045,2,3
4125009196,1/7/14,2014,11,5830 W 88TH ST,WESTCHESTER ,90045,16,65
4125009197,1/7/14,2014,11,5854 W 88TH ST,Los Angeles ,90045,12,61
4125011005,11/3/17,2017,11,9007 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125011006,11/3/17,2017,11,9011 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125011010,11/3/17,2017,11,9033 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125011011,11/3/17,2017,11,9037 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125011012,11/3/17,2017,11,9043 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125011013,4/16/15,2015,11,9051 S RAMSGATE AVE,LOS ANGELES ,90045,4,0
4125011014,4/16/15,2015,11,5762 W MORLEY ST,LOS ANGELES ,90045,4,31
4125011015,4/11/18,2018,11,5760 W MORLEY ST,LOS ANGELES ,90045,4,
4125012001,2/24/14,2014,11,8730 S BELFORD AVE,WESTCHESTER ,90045,12,
4125012010,11/3/17,2017,11,8911 S RAMSGATE AVE,WESTCHESTER ,90045,2,
4125012011,3/9/18,2018,11,8917 S RAMSGATE AVE,WESTCHESTER ,90045,2,
4125014004,6/17/19,2019,11,8827 S READING AVE,LOS ANGELES ,90045,3,
4125014005,6/17/19,2019,11,8835 S READING AVE,LOS ANGELES ,90045,4,
4125014022,11/28/18,2018,11,8900 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125014030,1/24/22,2022,11,8900 S RAMSGATE AVE,LOS ANGELES ,90045,8,
4125015001,4/4/18,2018,11,8733 S READING AVE,LOS ANGELES ,90045,3,
4125015018,11/3/17,2017,11,8716 S RAMSGATE AVE,LOS ANGELES ,90045,4,
4125016009,5/27/15,2015,11,8748 S READING AVE,Los Angeles ,90045,2,
4125017002,11/3/17,2017,11,8928 S READING AVE,LOS ANGELES ,90045,4,
4125017003,11/3/17,2017,11,8922 S READING AVE,LOS ANGELES ,90045,4,
4125017009,6/5/15,2015,11,8840 S READING AVE,LOS ANGELES ,90045,2,8
4125017010,2/12/18,2018,11,8834 S READING AVE,WESTCHESTER ,90045,2,
4125022916,2/18/15,2015,11,9318 S BELFORD AVE,LOS ANGELES ,90045,29,
4125023007,7/18/17,2017,11,9520 S BELFORD AVE,LOS ANGELES ,90045,10,
4125023026,12/20/10,2010,11,5842 W 95TH ST,WESTCHESTER ,90045,1,
4125023928,2/5/15,2015,11,9619 S BELFORD AVE,LOS ANGELES ,90045,6,
4128003918,6/27/17,2017,11,5318 W ARBOR VITAE ST,LOS ANGELES ,90045,9,
4128003919,6/27/17,2017,11,5324 W ARBOR VITAE ST,LOS ANGELES ,90045,18,
4128003920,6/27/17,2017,11,5336 W ARBOR VITAE ST,LOS ANGELES ,90045,18,
4128005022,11/8/17,2017,11,5200 W 95TH ST,LOS ANGELES ,90045,4,
4128005924,6/27/17,2017,11,9400 S GLASGOW PL,LOS ANGELES ,90045,3,
4128009036,4/19/18,2018,11,5330 W 93RD ST,LOS ANGELES ,90045,2,
4128010001,6/11/18,2018,11,9302 S AVIATION BLVD,LOS ANGELES ,90045,2,
4128010019,4/19/18,2018,11,9508 S AVIATION BLVD,LOS ANGELES ,90045,4,
4128010020,4/19/18,2018,11,9500 S AVIATION BLVD,LOS ANGELES ,90045,3,
4128010918,3/8/18,2018,11,9519 S ISIS AVE,LOS ANGELES ,90045,9,
4128011021,4/19/18,2018,11,9608 S AVIATION BLVD,LOS ANGELES ,90045,5,
4128011911,10/3/17,2017,11,9712 S AVIATION BLVD,LOS ANGELES ,90045,9,
4128011912,10/3/17,2017,11,9706 S AVIATION BLVD,LOS ANGELES ,90045,9,
4128011913,10/3/17,2017,11,9700 S AVIATION BLVD,LOS ANGELES ,90045,9,
4128011914,10/3/17,2017,11,9717 S ISIS AVE,LOS ANGELES ,90045,10,
4128011915,10/3/17,2017,11,9711 S ISIS AVE,LOS ANGELES ,90045,24,
4128015005,10/30/18,2018,11,9627 S GLASGOW PL,LOS ANGELES ,90045,2,
4128015914,10/3/17,2017,11,9715 S GLASGOW PL,LOS ANGELES ,90045,9,
4128016923,6/27/17,2017,11,9724 S GLASGOW PL,LOS ANGELES ,90045,10,
4128016924,6/27/17,2017,11,5200 W 97TH ST,LOS ANGELES ,90045,7,
4128016925,6/27/17,2017,11,9714 S GLASGOW PL,LOS ANGELES ,90045,21,
4128016926,6/27/17,2017,11,9718 S GLASGOW PL,LOS ANGELES ,90045,10,
4128017022,11/7/17,2017,11,9828 S GLASGOW PL,LOS ANGELES ,90045,2,
4128017922,10/3/17,2017,11,9824 S GLASGOW PL,LOS ANGELES ,90045,10,
4128017923,5/11/17,2017,11,9846 S GLASGOW PL,LOS ANGELES ,90045,10,
4128018022,10/26/17,2017,11,9819 S GLASGOW PL,LOS ANGELES ,90045,10,
4128019913,6/30/17,2017,11,5335 W 99TH PL,LOS ANGELES ,90045,28,
4128022911,2/5/15,2015,11,5476 W 99TH ST,LOS ANGELES ,90045,16,
