"store_name","address","address2","city","state","zip5","county","Source","Location"
"El Super 48","120 W Anaheim St","","Wilmington","CA","90744","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Northgate Market 37","425 S Soto St","","Los Angeles","CA","90033","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"El Progreso Supermarket","19047 Parthenia St","","Northridge","CA","91324","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"The Meat Market","7548 Woodley Ave","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"99 Cent Only Store 375","6921 La Tijera Blvd","","Los Angeles","CA","90045","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Grand View Liquor","12203 Venice Blvd","","Los Angeles","CA","90066","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Angel's Store","1900 Beverly Blvd","","Los Angeles","CA","90057","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 4989","9040 Tampa Ave","","Northridge","CA","91324","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Giant","4000 W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"AM PM 83120","4666 Santa Monica Blvd","","Los Angeles","CA","90029","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Walgreens 11918","11000 W Ventura Blvd","","Studio City","CA","91604","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Rancho Grande Meat Market","5255 1/2 S Main St","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Pratunum Market","8236 Coldwater Canyon Ave","","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven Store 34535a","8600 S Central Ave","","Los Angeles","CA","90002","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven Store 39560A","5401 S Figueroa St","Ste 8","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Superior Grocers 139","3480 S La Brea Ave","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Chayo Market","2916 Maple Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Venus Food Store","3102 N Eastern Ave","","Los Angeles","CA","90032","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"99 CENTS ONLY STORES  59","3451 Whittier Blvd","","Los Angeles","CA","90023","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Westwood Village Farmers' Market","1030 Broxton Ave","","Los Angeles","CA","90024","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Panaderia Y Carniceria Tlacolula","5167 Venice Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"LETFER MEAT MARKET","934 W 23rd St","","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cameo Liquor & Market","6507 S Western Ave","","Los Angeles","CA","90047","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Wooltari - Los Angeles","3030 W Olympic Blvd","Ste 104","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Neighborhood Market","4300 Griffin Ave","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 34635 C","3724 N Mission Rd","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"B&A MARKET","1209 Venice Blvd","","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Bargain Dica 00004","10923 Magnolia Blvd","","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Santa Monica Kosher Market","11540 Santa Monica Blvd","Ste 101","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Hopes Liquor Market","1216 W 7th St","","Los Angeles","CA","90017","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Pinchers Liquor","5121 W Pico Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cuscatleca Bakery","1566 W Pico Blvd","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cina Market 05","2801 N Main St","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Centro Mercado Latino","4339 Dalton Ave","","Los Angeles","CA","90062","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Gojo Ethio Market","3417 S La Brea Ave","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Del Cid MM & R","6500 S Broadway","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"A & J MEAT CATERING SERVICE","545 Euclid Ave","","Los Angeles","CA","90063","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Noho Halal Meat And Groceries Llc","4820 Vineland Ave","Apt A","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"JOONS BARGAIN","5207 S Figueroa St","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Zamora Bros. 2","1559 W Pico Blvd","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"30TH STREET MARKET","2924 Maple Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5545","10120 Mason Ave","","Chatsworth","CA","91311","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5554","10349 Sepulveda Blvd","","Mission Hills","CA","91345","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"El Rancherito Restaurant & Carniceria","6457 Woodman Ave","","Van Nuys","CA","91401","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"G&h Grewal Inc Dba K's Mini Market","16061 Vanowen St","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Vickys Market","5504 W Adams Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Reggies Liquor","10004 S Central Ave","","Los Angeles","CA","90002","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"A & A Liquor Market","111 1/2 S Vermont Ave","","Los Angeles","CA","90004","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Flx Mini Mart","1603 N Avalon Blvd","","Wilmington","CA","90744","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Circle H Markets, Inc","3131 N San Fernando Rd","","Los Angeles","CA","90065","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target Store T-0183","9725 Laurel Canyon Blvd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ALBERTSONS 2305","19307 Saticoy St","","Reseda","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ALBERTSONS 387","2035 Hillhurst Ave","","Los Angeles","CA","90027","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Collins Fish Market","4873 W Adams Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"SMART & FINAL 372","10893 San Fernando Rd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"DICK'S LIQUOR MARKET","9228 S Broadway","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Amazon Northridge","19340 Rinaldi St.","","Northridge","CA","91326","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Garden Liquor","1479 W Washington Blvd","","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 18821C","11075 W Olympic Blvd","","Los Angeles","CA","90064","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Lilys Cakes","3425 E 1st St","#101","Los Angeles","CA","90063","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Carniceria La Oaxaquena Iv","3307 W Pico Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Arbat Grocery & Deli","5001 Hollywood Blvd","","Los Angeles","CA","90027","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ladd Liquor","11336 Vanowen St","","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Santa Monica Discount Store","11550 Santa Monica Blvd","","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Chevron 1872","5600 Sepulveda Blvd","","Van Nuys","CA","91411","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Susys Market","2520 Compton Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven 39321","15544 San Fernando Mission Blvd","","Mission Hills","CA","91345","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"VONS 2124","7789 Foothill Blvd","","Tujunga","CA","91042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Franks Liquor","4023 W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Carniceria Corona Market","18326 Sherman Way","","Reseda","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Super A Liquor","10801 Compton Ave","","Los Angeles","CA","90059","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Los Novillos Vermont Inc","14114 S Vermont Ave","","Gardena","CA","90247","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target 3217","3131 S Hoover St","Unit 9-A","Los Angeles","CA","90089","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Bills Liquor & Junior Market","5332 W Sunset Blvd","","Los Angeles","CA","90027","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Eden L Market","11933 Santa Monica Blvd","","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-ELEVEN 19356 D","17262 Vanowen St","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Long's Market","4876 W Adams Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 38726 A","10346 Laurel Canyon Blvd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Magnolia Market","10708 Magnolia Blvd","","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 17497 E","1910 Colorado Blvd","","Los Angeles","CA","90041","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"TORITO MARKET","10804 Juniper St","","Los Angeles","CA","90059","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Anitas Market","333 E Florence Ave","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Glatt Western Kosher, Inc.","4817 W Pico Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Historic Los Angeles Farmers' Market","Fifth Street Between Spring Street And","Broadway","Los Angeles","CA","90013","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Marisela Mini Marker","2146 Venice Blvd","","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Deal $","6039 N Figueroa St","","Los Angeles","CA","90042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ruiz Mini Market","4824 1/2 Avalon Blvd","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Desoto Mini Market","9111 De Soto Ave","Ste A","Chatsworth","CA","91311","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"D'bongo Party Supplies","1254 W Temple St","","Los Angeles","CA","90026","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Manchester Market","1855 W Manchester Ave","Ste 111","Los Angeles","CA","90047","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dtla Oil 42030 42030","2829 N Broadway","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"365 by Whole Foods Market 10658","2520 Glendale Blvd","","Los Angeles","CA","90039","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Walgreens 15190","1399 Roxbury Dr","","Los Angeles","CA","90035","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mercado Benito Juarez","3270 W 8th St","","Los Angeles","CA","90005","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Uno Produce Market 5","6655 N Figueroa St","","Los Angeles","CA","90042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Corona Market","2800 Maple Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"SMART & FINAL 414","6555 Foothill Blvd","","Tujunga","CA","91042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Bangla Bazar","4209A W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Sonar Bangla Store","4250 W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 37723 A","2030 W 8th St","","Los Angeles","CA","90057","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"SMART & FINAL 413","6060 N Figueroa St","","Highland Park","CA","90042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mexicali Meat Market","2623 S San Pedro St","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"VINELAND WINE CELLAR","6012 Vineland Ave","","North Hollywood","CA","91606","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 19882 E","7555 Reseda Blvd","","Reseda","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 13868 C","21618 Roscoe Blvd","","Canoga Park","CA","91304","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"DESHI FOOD AND GROCERIES","3723 W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"San Pedro Farmers Market","638 S Beacon St","","San Pedro","CA","90731","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Whole Foods Market 10038","4520 Sepulveda Blvd","","Sherman Oaks","CA","91403","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Especial Mini Market","3465 E 8th St","","Los Angeles","CA","90023","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"J.B. LIQUOR","8474 Sunland Blvd","","Sun Valley","CA","91352","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Evr Markets","3782 W Martin Luther King Jr Blvd","","Los Angeles","CA","90008","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ASIA FOODS","10200 Venice Blvd","Ste 105","Culver City","CA","90232","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"El Progreso 4","8257 Sepulveda Blvd","","Panorama City","CA","91402","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"C & C LIQUOR & MARKET","4606 S Broadway","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Heidy Mini Market","8622 S Broadway","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Lupita's Market","1401 W 3rd St","","Los Angeles","CA","90017","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 17702 D","11401 Ventura Blvd","","Studio City","CA","91604","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Woosung SM Corp","2920 N Broadway","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Carnitas Uruapan Market & Bakery","2102 E Cesar E Chavez Ave","","Los Angeles","CA","90033","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"AJ MINI MARKET","4054 S Vermont Ave","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Perez Market 2","6107 S Vermont Ave","","Los Angeles","CA","90044","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Granada International Market","11116 Balboa Blvd","","Granada Hills","CA","91344","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cat's Liquor","7217 S Broadway","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Princesita Meat Market","2514 E Cesar E Chavez Ave","","Los Angeles","CA","90033","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Bahay Natin Seafood Market","9903 Venice Blvd","","Los Angeles","CA","90034","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5544","6310 PLATT AVE","","WEST HILLS","CA","91307","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5548","18444 Plummer St","","Northridge","CA","91325","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5549","12739 Van Nuys Blvd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5551","14727 Rinaldi St","","San Fernando","CA","91340","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5552","13803 Foothill Blvd","","Sylmar","CA","91342","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5553","10823 Zelzah Ave","","Granada Hills","CA","91344","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5563","8400 Van Nuys Blvd","","Panorama City","CA","91402","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5567","7239 Woodman Ave","","Van Nuys","CA","91405","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5568","17266 Saticoy St","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5569","13333 Riverside Dr","","Sherman Oaks","CA","91423","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5573","10989 Ventura Blvd","","Studio City","CA","91604","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Rite Aid 5574","11350 Victory Blvd","","North Hollywood","CA","91606","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RITE AID 5575","12511 Magnolia Blvd","","Valley Village","CA","91607","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Corona Ranch Market","5903 S Main St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Smart & Final 528","10340 Mason Ave","","Chatsworth","CA","91311","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Old L.A. Certified Farmers Market","N Figueroa and Ave 58","","Los Angeles","CA","90042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"99 Cents Only Store 106","8966 Reseda Blvd","","Northridge","CA","91324","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 6165","10155 Balboa Blvd","","Northridge","CA","91325","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Walmart SuperCenter 2568","8333 Van Nuys Blvd","","Panorama City","CA","91402","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-eleven Store 39685a","12225 Santa Monica Blvd","","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Pico Seafood Fish Market, Inc","3601 W Pico Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Emma's Meat Market","5505 S San Pedro St","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Eightyfive Liquor Inc","4816 W Washington Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"MI RANCHITO MEAT MARKET","5400 S Central Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"LUPITA'S MARKET","2600 W Jefferson Blvd","","Los Angeles","CA","90018","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"FOOD 4 LESS  777","1820 W Slauson Ave","","Los Angeles","CA","90047","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ROE-ZEE MARKET","7670 Foothill Blvd","","Tujunga","CA","91042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Placita Market La Oaxaquena Inc","2880 W 7th St","","Los Angeles","CA","90005","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 39366B","5609 W Sunset Blvd","","Los Angeles","CA","90028","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-ELEVEN  STORE 18668","1700 W 25th St","","San Pedro","CA","90732","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"VONS  1674","4033 Laurel Canyon Blvd","","Studio City","CA","91604","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Sams Liquor & Market","15717 Vanowen St","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Town Deli &  Liquor","5946 S Main St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Super Dollar 6","2220 S Central Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"99 Cents Only Store 87","19836 Ventura Blvd","","Woodland Hills","CA","91364","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Daisy Market Discount","4929 S Broadway","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Stone Market","6700 Crenshaw Blvd","","Los Angeles","CA","90043","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Walgreens 01813","18568 Ventura Blvd","","Tarzana","CA","91356","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Santa Barbara Mini Market 1","5037 Compton Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
