Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14006_001
"060374333062","Block Group 2, Census Tract 4333.06, Los Angeles County, California","ACSSF","ca","150","00","0019560",,,,,"06","037",,,"433306","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374333062","Block Group 2",,,,65699
"060374333071","Block Group 1, Census Tract 4333.07, Los Angeles County, California","ACSSF","ca","150","00","0019561",,,,,"06","037",,,"433307","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374333071","Block Group 1",,,,86750
"060374333072","Block Group 2, Census Tract 4333.07, Los Angeles County, California","ACSSF","ca","150","00","0019562",,,,,"06","037",,,"433307","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374333072","Block Group 2",,,,58194
"060374334021","Block Group 1, Census Tract 4334.02, Los Angeles County, California","ACSSF","ca","150","00","0019563",,,,,"06","037",,,"433402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374334021","Block Group 1",,,,53807
"060374334022","Block Group 2, Census Tract 4334.02, Los Angeles County, California","ACSSF","ca","150","00","0019564",,,,,"06","037",,,"433402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374334022","Block Group 2",,,,70615
"060374334031","Block Group 1, Census Tract 4334.03, Los Angeles County, California","ACSSF","ca","150","00","0019565",,,,,"06","037",,,"433403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374334031","Block Group 1",,,,61823
"060374334032","Block Group 2, Census Tract 4334.03, Los Angeles County, California","ACSSF","ca","150","00","0019566",,,,,"06","037",,,"433403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374334032","Block Group 2",,,,43182
"060374334033","Block Group 3, Census Tract 4334.03, Los Angeles County, California","ACSSF","ca","150","00","0019567",,,,,"06","037",,,"433403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374334033","Block Group 3",,,,33182
"060374335051","Block Group 1, Census Tract 4335.05, Los Angeles County, California","ACSSF","ca","150","00","0019568",,,,,"06","037",,,"433505","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374335051","Block Group 1",,,,47750
"060374335052","Block Group 2, Census Tract 4335.05, Los Angeles County, California","ACSSF","ca","150","00","0019569",,,,,"06","037",,,"433505","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374335052","Block Group 2",,,,37727
"060374335053","Block Group 3, Census Tract 4335.05, Los Angeles County, California","ACSSF","ca","150","00","0019570",,,,,"06","037",,,"433505","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374335053","Block Group 3",,,,
"060374335061","Block Group 1, Census Tract 4335.06, Los Angeles County, California","ACSSF","ca","150","00","0019571",,,,,"06","037",,,"433506","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374335061","Block Group 1",,,,44922
"060374335062","Block Group 2, Census Tract 4335.06, Los Angeles County, California","ACSSF","ca","150","00","0019572",,,,,"06","037",,,"433506","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374335062","Block Group 2",,,,34375
"060374336011","Block Group 1, Census Tract 4336.01, Los Angeles County, California","ACSSF","ca","150","00","0019573",,,,,"06","037",,,"433601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374336011","Block Group 1",,,,70590
"060374336012","Block Group 2, Census Tract 4336.01, Los Angeles County, California","ACSSF","ca","150","00","0019574",,,,,"06","037",,,"433601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374336012","Block Group 2",,,,65278
"060374336021","Block Group 1, Census Tract 4336.02, Los Angeles County, California","ACSSF","ca","150","00","0019575",,,,,"06","037",,,"433602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374336021","Block Group 1",,,,58667
"060374338031","Block Group 1, Census Tract 4338.03, Los Angeles County, California","ACSSF","ca","150","00","0019576",,,,,"06","037",,,"433803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374338031","Block Group 1",,,,77344
"060374338032","Block Group 2, Census Tract 4338.03, Los Angeles County, California","ACSSF","ca","150","00","0019577",,,,,"06","037",,,"433803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374338032","Block Group 2",,,,83750
"060374338041","Block Group 1, Census Tract 4338.04, Los Angeles County, California","ACSSF","ca","150","00","0019578",,,,,"06","037",,,"433804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374338041","Block Group 1",,,,44896
"060374338042","Block Group 2, Census Tract 4338.04, Los Angeles County, California","ACSSF","ca","150","00","0019579",,,,,"06","037",,,"433804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374338042","Block Group 2",,,,
"060374338043","Block Group 3, Census Tract 4338.04, Los Angeles County, California","ACSSF","ca","150","00","0019580",,,,,"06","037",,,"433804","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374338043","Block Group 3",,,,59250
"060374339011","Block Group 1, Census Tract 4339.01, Los Angeles County, California","ACSSF","ca","150","00","0019581",,,,,"06","037",,,"433901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339011","Block Group 1",,,,58333
"060374339012","Block Group 2, Census Tract 4339.01, Los Angeles County, California","ACSSF","ca","150","00","0019582",,,,,"06","037",,,"433901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339012","Block Group 2",,,,44479
"060374339013","Block Group 3, Census Tract 4339.01, Los Angeles County, California","ACSSF","ca","150","00","0019583",,,,,"06","037",,,"433901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339013","Block Group 3",,,,75347
"060374339031","Block Group 1, Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","150","00","0019584",,,,,"06","037",,,"433903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339031","Block Group 1",,,,40536
"060374339032","Block Group 2, Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","150","00","0019585",,,,,"06","037",,,"433903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339032","Block Group 2",,,,77730
"060374339033","Block Group 3, Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","150","00","0019586",,,,,"06","037",,,"433903","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339033","Block Group 3",,,,54688
"060374339034","Block Group 4, Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","150","00","0019587",,,,,"06","037",,,"433903","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374339034","Block Group 4",,,,41964
"060374340011","Block Group 1, Census Tract 4340.01, Los Angeles County, California","ACSSF","ca","150","00","0019588",,,,,"06","037",,,"434001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340011","Block Group 1",,,,53393
"060374340012","Block Group 2, Census Tract 4340.01, Los Angeles County, California","ACSSF","ca","150","00","0019589",,,,,"06","037",,,"434001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340012","Block Group 2",,,,63750
"060374340031","Block Group 1, Census Tract 4340.03, Los Angeles County, California","ACSSF","ca","150","00","0019590",,,,,"06","037",,,"434003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340031","Block Group 1",,,,67727
"060374340032","Block Group 2, Census Tract 4340.03, Los Angeles County, California","ACSSF","ca","150","00","0019591",,,,,"06","037",,,"434003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340032","Block Group 2",,,,55625
"060374340033","Block Group 3, Census Tract 4340.03, Los Angeles County, California","ACSSF","ca","150","00","0019592",,,,,"06","037",,,"434003","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340033","Block Group 3",,,,61250
"060374340041","Block Group 1, Census Tract 4340.04, Los Angeles County, California","ACSSF","ca","150","00","0019593",,,,,"06","037",,,"434004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374340041","Block Group 1",,,,90060
"060374341001","Block Group 1, Census Tract 4341, Los Angeles County, California","ACSSF","ca","150","00","0019594",,,,,"06","037",,,"434100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374341001","Block Group 1",,,,69853
"060374341002","Block Group 2, Census Tract 4341, Los Angeles County, California","ACSSF","ca","150","00","0019595",,,,,"06","037",,,"434100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374341002","Block Group 2",,,,55750
"060374341003","Block Group 3, Census Tract 4341, Los Angeles County, California","ACSSF","ca","150","00","0019596",,,,,"06","037",,,"434100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374341003","Block Group 3",,,,28594
"060374341004","Block Group 4, Census Tract 4341, Los Angeles County, California","ACSSF","ca","150","00","0019597",,,,,"06","037",,,"434100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374341004","Block Group 4",,,,65938
"060374341005","Block Group 5, Census Tract 4341, Los Angeles County, California","ACSSF","ca","150","00","0019598",,,,,"06","037",,,"434100","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374341005","Block Group 5",,,,73782
"060374600011","Block Group 1, Census Tract 4600.01, Los Angeles County, California","ACSSF","ca","150","00","0019599",,,,,"06","037",,,"460001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374600011","Block Group 1",,,,238125
"060374600021","Block Group 1, Census Tract 4600.02, Los Angeles County, California","ACSSF","ca","150","00","0019600",,,,,"06","037",,,"460002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374600021","Block Group 1",,,,158077
"060374600022","Block Group 2, Census Tract 4600.02, Los Angeles County, California","ACSSF","ca","150","00","0019601",,,,,"06","037",,,"460002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374600022","Block Group 2",,,,178611
"060374601011","Block Group 1, Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","150","00","0019602",,,,,"06","037",,,"460101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374601011","Block Group 1",,,,143641
"060374601012","Block Group 2, Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","150","00","0019603",,,,,"06","037",,,"460101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374601012","Block Group 2",,,,221494
"060374601013","Block Group 3, Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","150","00","0019604",,,,,"06","037",,,"460101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374601013","Block Group 3",,,,101250
"060374601014","Block Group 4, Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","150","00","0019605",,,,,"06","037",,,"460101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374601014","Block Group 4",,,,84855
"060374601015","Block Group 5, Census Tract 4601.01, Los Angeles County, California","ACSSF","ca","150","00","0019606",,,,,"06","037",,,"460101","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374601015","Block Group 5",,,,221016
"060374602001","Block Group 1, Census Tract 4602, Los Angeles County, California","ACSSF","ca","150","00","0019607",,,,,"06","037",,,"460200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374602001","Block Group 1",,,,107667
"060374602002","Block Group 2, Census Tract 4602, Los Angeles County, California","ACSSF","ca","150","00","0019608",,,,,"06","037",,,"460200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374602002","Block Group 2",,,,
"060374602003","Block Group 3, Census Tract 4602, Los Angeles County, California","ACSSF","ca","150","00","0019609",,,,,"06","037",,,"460200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374602003","Block Group 3",,,,121250
"060374602004","Block Group 4, Census Tract 4602, Los Angeles County, California","ACSSF","ca","150","00","0019610",,,,,"06","037",,,"460200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374602004","Block Group 4",,,,73750
"060374602005","Block Group 5, Census Tract 4602, Los Angeles County, California","ACSSF","ca","150","00","0019611",,,,,"06","037",,,"460200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374602005","Block Group 5",,,,204653
"060374603011","Block Group 1, Census Tract 4603.01, Los Angeles County, California","ACSSF","ca","150","00","0019612",,,,,"06","037",,,"460301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603011","Block Group 1",,,,126518
"060374603012","Block Group 2, Census Tract 4603.01, Los Angeles County, California","ACSSF","ca","150","00","0019613",,,,,"06","037",,,"460301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603012","Block Group 2",,,,172500
"060374603013","Block Group 3, Census Tract 4603.01, Los Angeles County, California","ACSSF","ca","150","00","0019614",,,,,"06","037",,,"460301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603013","Block Group 3",,,,89583
"060374603014","Block Group 4, Census Tract 4603.01, Los Angeles County, California","ACSSF","ca","150","00","0019615",,,,,"06","037",,,"460301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603014","Block Group 4",,,,170938
"060374603021","Block Group 1, Census Tract 4603.02, Los Angeles County, California","ACSSF","ca","150","00","0019616",,,,,"06","037",,,"460302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603021","Block Group 1",,,,52465
"060374603022","Block Group 2, Census Tract 4603.02, Los Angeles County, California","ACSSF","ca","150","00","0019617",,,,,"06","037",,,"460302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603022","Block Group 2",,,,103333
"060374603023","Block Group 3, Census Tract 4603.02, Los Angeles County, California","ACSSF","ca","150","00","0019618",,,,,"06","037",,,"460302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603023","Block Group 3",,,,89167
"060374603024","Block Group 4, Census Tract 4603.02, Los Angeles County, California","ACSSF","ca","150","00","0019619",,,,,"06","037",,,"460302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374603024","Block Group 4",,,,
"060374604011","Block Group 1, Census Tract 4604.01, Los Angeles County, California","ACSSF","ca","150","00","0019620",,,,,"06","037",,,"460401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374604011","Block Group 1",,,,107875
"060374605011","Block Group 1, Census Tract 4605.01, Los Angeles County, California","ACSSF","ca","150","00","0019621",,,,,"06","037",,,"460501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605011","Block Group 1",,,,185845
"060374605012","Block Group 2, Census Tract 4605.01, Los Angeles County, California","ACSSF","ca","150","00","0019622",,,,,"06","037",,,"460501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605012","Block Group 2",,,,250001
"060374605013","Block Group 3, Census Tract 4605.01, Los Angeles County, California","ACSSF","ca","150","00","0019623",,,,,"06","037",,,"460501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605013","Block Group 3",,,,179429
"060374605021","Block Group 1, Census Tract 4605.02, Los Angeles County, California","ACSSF","ca","150","00","0019624",,,,,"06","037",,,"460502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605021","Block Group 1",,,,235417
"060374605022","Block Group 2, Census Tract 4605.02, Los Angeles County, California","ACSSF","ca","150","00","0019625",,,,,"06","037",,,"460502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605022","Block Group 2",,,,250001
"060374605023","Block Group 3, Census Tract 4605.02, Los Angeles County, California","ACSSF","ca","150","00","0019626",,,,,"06","037",,,"460502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374605023","Block Group 3",,,,172202
"060374606011","Block Group 1, Census Tract 4606.01, Los Angeles County, California","ACSSF","ca","150","00","0019627",,,,,"06","037",,,"460601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374606011","Block Group 1",,,,231528
"060374606012","Block Group 2, Census Tract 4606.01, Los Angeles County, California","ACSSF","ca","150","00","0019628",,,,,"06","037",,,"460601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374606012","Block Group 2",,,,183571
"060374606013","Block Group 3, Census Tract 4606.01, Los Angeles County, California","ACSSF","ca","150","00","0019629",,,,,"06","037",,,"460601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374606013","Block Group 3",,,,149141
"060374606014","Block Group 4, Census Tract 4606.01, Los Angeles County, California","ACSSF","ca","150","00","0019630",,,,,"06","037",,,"460601","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374606014","Block Group 4",,,,110500
"060374607001","Block Group 1, Census Tract 4607, Los Angeles County, California","ACSSF","ca","150","00","0019631",,,,,"06","037",,,"460700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374607001","Block Group 1",,,,139405
"060374607002","Block Group 2, Census Tract 4607, Los Angeles County, California","ACSSF","ca","150","00","0019632",,,,,"06","037",,,"460700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374607002","Block Group 2",,,,240139
"060374607003","Block Group 3, Census Tract 4607, Los Angeles County, California","ACSSF","ca","150","00","0019633",,,,,"06","037",,,"460700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374607003","Block Group 3",,,,250001
"060374607004","Block Group 4, Census Tract 4607, Los Angeles County, California","ACSSF","ca","150","00","0019634",,,,,"06","037",,,"460700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374607004","Block Group 4",,,,157656
"060374607005","Block Group 5, Census Tract 4607, Los Angeles County, California","ACSSF","ca","150","00","0019635",,,,,"06","037",,,"460700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374607005","Block Group 5",,,,169146
"060374608001","Block Group 1, Census Tract 4608, Los Angeles County, California","ACSSF","ca","150","00","0019636",,,,,"06","037",,,"460800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374608001","Block Group 1",,,,250001
"060374608002","Block Group 2, Census Tract 4608, Los Angeles County, California","ACSSF","ca","150","00","0019637",,,,,"06","037",,,"460800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374608002","Block Group 2",,,,250001
"060374609001","Block Group 1, Census Tract 4609, Los Angeles County, California","ACSSF","ca","150","00","0019638",,,,,"06","037",,,"460900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374609001","Block Group 1",,,,73438
"060374609002","Block Group 2, Census Tract 4609, Los Angeles County, California","ACSSF","ca","150","00","0019639",,,,,"06","037",,,"460900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374609002","Block Group 2",,,,96761
"060374609003","Block Group 3, Census Tract 4609, Los Angeles County, California","ACSSF","ca","150","00","0019640",,,,,"06","037",,,"460900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374609003","Block Group 3",,,,99286
"060374609004","Block Group 4, Census Tract 4609, Los Angeles County, California","ACSSF","ca","150","00","0019641",,,,,"06","037",,,"460900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374609004","Block Group 4",,,,78438
"060374609005","Block Group 5, Census Tract 4609, Los Angeles County, California","ACSSF","ca","150","00","0019642",,,,,"06","037",,,"460900","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374609005","Block Group 5",,,,84550
"060374610001","Block Group 1, Census Tract 4610, Los Angeles County, California","ACSSF","ca","150","00","0019643",,,,,"06","037",,,"461000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374610001","Block Group 1",,,,164000
"060374610002","Block Group 2, Census Tract 4610, Los Angeles County, California","ACSSF","ca","150","00","0019644",,,,,"06","037",,,"461000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374610002","Block Group 2",,,,91780
"060374610003","Block Group 3, Census Tract 4610, Los Angeles County, California","ACSSF","ca","150","00","0019645",,,,,"06","037",,,"461000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374610003","Block Group 3",,,,89144
"060374610004","Block Group 4, Census Tract 4610, Los Angeles County, California","ACSSF","ca","150","00","0019646",,,,,"06","037",,,"461000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374610004","Block Group 4",,,,118438
"060374611001","Block Group 1, Census Tract 4611, Los Angeles County, California","ACSSF","ca","150","00","0019647",,,,,"06","037",,,"461100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374611001","Block Group 1",,,,76765
"060374611002","Block Group 2, Census Tract 4611, Los Angeles County, California","ACSSF","ca","150","00","0019648",,,,,"06","037",,,"461100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374611002","Block Group 2",,,,125438
"060374611003","Block Group 3, Census Tract 4611, Los Angeles County, California","ACSSF","ca","150","00","0019649",,,,,"06","037",,,"461100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374611003","Block Group 3",,,,91042
"060374611004","Block Group 4, Census Tract 4611, Los Angeles County, California","ACSSF","ca","150","00","0019650",,,,,"06","037",,,"461100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374611004","Block Group 4",,,,115395
"060374612001","Block Group 1, Census Tract 4612, Los Angeles County, California","ACSSF","ca","150","00","0019651",,,,,"06","037",,,"461200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374612001","Block Group 1",,,,169792
"060374612002","Block Group 2, Census Tract 4612, Los Angeles County, California","ACSSF","ca","150","00","0019652",,,,,"06","037",,,"461200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374612002","Block Group 2",,,,93885
"060374612003","Block Group 3, Census Tract 4612, Los Angeles County, California","ACSSF","ca","150","00","0019653",,,,,"06","037",,,"461200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374612003","Block Group 3",,,,166875
"060374612004","Block Group 4, Census Tract 4612, Los Angeles County, California","ACSSF","ca","150","00","0019654",,,,,"06","037",,,"461200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374612004","Block Group 4",,,,174010
"060374613001","Block Group 1, Census Tract 4613, Los Angeles County, California","ACSSF","ca","150","00","0019655",,,,,"06","037",,,"461300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374613001","Block Group 1",,,,131370
"060374613002","Block Group 2, Census Tract 4613, Los Angeles County, California","ACSSF","ca","150","00","0019656",,,,,"06","037",,,"461300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374613002","Block Group 2",,,,118182
"060374613003","Block Group 3, Census Tract 4613, Los Angeles County, California","ACSSF","ca","150","00","0019657",,,,,"06","037",,,"461300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374613003","Block Group 3",,,,61111
"060374613004","Block Group 4, Census Tract 4613, Los Angeles County, California","ACSSF","ca","150","00","0019658",,,,,"06","037",,,"461300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374613004","Block Group 4",,,,69623
"060374614001","Block Group 1, Census Tract 4614, Los Angeles County, California","ACSSF","ca","150","00","0019659",,,,,"06","037",,,"461400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374614001","Block Group 1",,,,64375
"060374614002","Block Group 2, Census Tract 4614, Los Angeles County, California","ACSSF","ca","150","00","0019660",,,,,"06","037",,,"461400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374614002","Block Group 2",,,,
"060374614003","Block Group 3, Census Tract 4614, Los Angeles County, California","ACSSF","ca","150","00","0019661",,,,,"06","037",,,"461400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374614003","Block Group 3",,,,98875
"060374615011","Block Group 1, Census Tract 4615.01, Los Angeles County, California","ACSSF","ca","150","00","0019662",,,,,"06","037",,,"461501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615011","Block Group 1",,,,119063
"060374615012","Block Group 2, Census Tract 4615.01, Los Angeles County, California","ACSSF","ca","150","00","0019663",,,,,"06","037",,,"461501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615012","Block Group 2",,,,80673
"060374615013","Block Group 3, Census Tract 4615.01, Los Angeles County, California","ACSSF","ca","150","00","0019664",,,,,"06","037",,,"461501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615013","Block Group 3",,,,87650
"060374615021","Block Group 1, Census Tract 4615.02, Los Angeles County, California","ACSSF","ca","150","00","0019665",,,,,"06","037",,,"461502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615021","Block Group 1",,,,98594
"060374615022","Block Group 2, Census Tract 4615.02, Los Angeles County, California","ACSSF","ca","150","00","0019666",,,,,"06","037",,,"461502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615022","Block Group 2",,,,78021
"060374615023","Block Group 3, Census Tract 4615.02, Los Angeles County, California","ACSSF","ca","150","00","0019667",,,,,"06","037",,,"461502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615023","Block Group 3",,,,24104
"060374615024","Block Group 4, Census Tract 4615.02, Los Angeles County, California","ACSSF","ca","150","00","0019668",,,,,"06","037",,,"461502","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374615024","Block Group 4",,,,62566
"060374616001","Block Group 1, Census Tract 4616, Los Angeles County, California","ACSSF","ca","150","00","0019669",,,,,"06","037",,,"461600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374616001","Block Group 1",,,,29410
