Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060373105011","15000US060373105011","Block Group 1, Census Tract 3105.01, Los Angeles County, California","Block Group 1, Census Tract 3105.01, Los Angeles County, California","ca","150","00","ACSSF","0016967",,,,,"06","037",,,,"310501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,101,215
"060373105012","15000US060373105012","Block Group 2, Census Tract 3105.01, Los Angeles County, California","Block Group 2, Census Tract 3105.01, Los Angeles County, California","ca","150","00","ACSSF","0016968",,,,,"06","037",,,,"310501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,51,594
"060373105013","15000US060373105013","Block Group 3, Census Tract 3105.01, Los Angeles County, California","Block Group 3, Census Tract 3105.01, Los Angeles County, California","ca","150","00","ACSSF","0016969",,,,,"06","037",,,,"310501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,112,317
"060373106011","15000US060373106011","Block Group 1, Census Tract 3106.01, Los Angeles County, California","Block Group 1, Census Tract 3106.01, Los Angeles County, California","ca","150","00","ACSSF","0016970",,,,,"06","037",,,,"310601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,67,787
"060373106012","15000US060373106012","Block Group 2, Census Tract 3106.01, Los Angeles County, California","Block Group 2, Census Tract 3106.01, Los Angeles County, California","ca","150","00","ACSSF","0016971",,,,,"06","037",,,,"310601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,332,466
"060373106013","15000US060373106013","Block Group 3, Census Tract 3106.01, Los Angeles County, California","Block Group 3, Census Tract 3106.01, Los Angeles County, California","ca","150","00","ACSSF","0016972",,,,,"06","037",,,,"310601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,182,565
"060373106021","15000US060373106021","Block Group 1, Census Tract 3106.02, Los Angeles County, California","Block Group 1, Census Tract 3106.02, Los Angeles County, California","ca","150","00","ACSSF","0016973",,,,,"06","037",,,,"310602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,169,288
"060373106022","15000US060373106022","Block Group 2, Census Tract 3106.02, Los Angeles County, California","Block Group 2, Census Tract 3106.02, Los Angeles County, California","ca","150","00","ACSSF","0016974",,,,,"06","037",,,,"310602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,288,332
"060373107011","15000US060373107011","Block Group 1, Census Tract 3107.01, Los Angeles County, California","Block Group 1, Census Tract 3107.01, Los Angeles County, California","ca","150","00","ACSSF","0016975",,,,,"06","037",,,,"310701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,144,573
"060373107012","15000US060373107012","Block Group 2, Census Tract 3107.01, Los Angeles County, California","Block Group 2, Census Tract 3107.01, Los Angeles County, California","ca","150","00","ACSSF","0016976",,,,,"06","037",,,,"310701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,437
"060373107021","15000US060373107021","Block Group 1, Census Tract 3107.02, Los Angeles County, California","Block Group 1, Census Tract 3107.02, Los Angeles County, California","ca","150","00","ACSSF","0016977",,,,,"06","037",,,,"310702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978,44,934
"060373107022","15000US060373107022","Block Group 2, Census Tract 3107.02, Los Angeles County, California","Block Group 2, Census Tract 3107.02, Los Angeles County, California","ca","150","00","ACSSF","0016978",,,,,"06","037",,,,"310702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,207,1338
"060373107023","15000US060373107023","Block Group 3, Census Tract 3107.02, Los Angeles County, California","Block Group 3, Census Tract 3107.02, Los Angeles County, California","ca","150","00","ACSSF","0016979",,,,,"06","037",,,,"310702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,132,827
"060373107031","15000US060373107031","Block Group 1, Census Tract 3107.03, Los Angeles County, California","Block Group 1, Census Tract 3107.03, Los Angeles County, California","ca","150","00","ACSSF","0016980",,,,,"06","037",,,,"310703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,114,1044
"060373107032","15000US060373107032","Block Group 2, Census Tract 3107.03, Los Angeles County, California","Block Group 2, Census Tract 3107.03, Los Angeles County, California","ca","150","00","ACSSF","0016981",,,,,"06","037",,,,"310703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,41,829
"060373108001","15000US060373108001","Block Group 1, Census Tract 3108, Los Angeles County, California","Block Group 1, Census Tract 3108, Los Angeles County, California","ca","150","00","ACSSF","0016982",,,,,"06","037",,,,"310800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,89,211
"060373108002","15000US060373108002","Block Group 2, Census Tract 3108, Los Angeles County, California","Block Group 2, Census Tract 3108, Los Angeles County, California","ca","150","00","ACSSF","0016983",,,,,"06","037",,,,"310800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,152,48
"060373108003","15000US060373108003","Block Group 3, Census Tract 3108, Los Angeles County, California","Block Group 3, Census Tract 3108, Los Angeles County, California","ca","150","00","ACSSF","0016984",,,,,"06","037",,,,"310800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,57,547
"060373108004","15000US060373108004","Block Group 4, Census Tract 3108, Los Angeles County, California","Block Group 4, Census Tract 3108, Los Angeles County, California","ca","150","00","ACSSF","0016985",,,,,"06","037",,,,"310800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,313,130
"060373108005","15000US060373108005","Block Group 5, Census Tract 3108, Los Angeles County, California","Block Group 5, Census Tract 3108, Los Angeles County, California","ca","150","00","ACSSF","0016986",,,,,"06","037",,,,"310800","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,340,82
"060373109001","15000US060373109001","Block Group 1, Census Tract 3109, Los Angeles County, California","Block Group 1, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016987",,,,,"06","037",,,,"310900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,165,219
"060373109002","15000US060373109002","Block Group 2, Census Tract 3109, Los Angeles County, California","Block Group 2, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016988",,,,,"06","037",,,,"310900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,315,156
"060373109003","15000US060373109003","Block Group 3, Census Tract 3109, Los Angeles County, California","Block Group 3, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016989",,,,,"06","037",,,,"310900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,166,123
"060373109004","15000US060373109004","Block Group 4, Census Tract 3109, Los Angeles County, California","Block Group 4, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016990",,,,,"06","037",,,,"310900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,297,174
"060373109005","15000US060373109005","Block Group 5, Census Tract 3109, Los Angeles County, California","Block Group 5, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016991",,,,,"06","037",,,,"310900","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,337,32
"060373109006","15000US060373109006","Block Group 6, Census Tract 3109, Los Angeles County, California","Block Group 6, Census Tract 3109, Los Angeles County, California","ca","150","00","ACSSF","0016992",,,,,"06","037",,,,"310900","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,267,77
"060373110001","15000US060373110001","Block Group 1, Census Tract 3110, Los Angeles County, California","Block Group 1, Census Tract 3110, Los Angeles County, California","ca","150","00","ACSSF","0016993",,,,,"06","037",,,,"311000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,171,49
"060373110002","15000US060373110002","Block Group 2, Census Tract 3110, Los Angeles County, California","Block Group 2, Census Tract 3110, Los Angeles County, California","ca","150","00","ACSSF","0016994",,,,,"06","037",,,,"311000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,189,91
"060373110003","15000US060373110003","Block Group 3, Census Tract 3110, Los Angeles County, California","Block Group 3, Census Tract 3110, Los Angeles County, California","ca","150","00","ACSSF","0016995",,,,,"06","037",,,,"311000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,347,318
"060373110004","15000US060373110004","Block Group 4, Census Tract 3110, Los Angeles County, California","Block Group 4, Census Tract 3110, Los Angeles County, California","ca","150","00","ACSSF","0016996",,,,,"06","037",,,,"311000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,156,93
"060373111001","15000US060373111001","Block Group 1, Census Tract 3111, Los Angeles County, California","Block Group 1, Census Tract 3111, Los Angeles County, California","ca","150","00","ACSSF","0016997",,,,,"06","037",,,,"311100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,417,28
"060373111002","15000US060373111002","Block Group 2, Census Tract 3111, Los Angeles County, California","Block Group 2, Census Tract 3111, Los Angeles County, California","ca","150","00","ACSSF","0016998",,,,,"06","037",,,,"311100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,426,118
"060373111003","15000US060373111003","Block Group 3, Census Tract 3111, Los Angeles County, California","Block Group 3, Census Tract 3111, Los Angeles County, California","ca","150","00","ACSSF","0016999",,,,,"06","037",,,,"311100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,237,79
"060373112001","15000US060373112001","Block Group 1, Census Tract 3112, Los Angeles County, California","Block Group 1, Census Tract 3112, Los Angeles County, California","ca","150","00","ACSSF","0017000",,,,,"06","037",,,,"311200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,315,72
"060373112002","15000US060373112002","Block Group 2, Census Tract 3112, Los Angeles County, California","Block Group 2, Census Tract 3112, Los Angeles County, California","ca","150","00","ACSSF","0017001",,,,,"06","037",,,,"311200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,138,419
"060373112003","15000US060373112003","Block Group 3, Census Tract 3112, Los Angeles County, California","Block Group 3, Census Tract 3112, Los Angeles County, California","ca","150","00","ACSSF","0017002",,,,,"06","037",,,,"311200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,149,180
"060373113001","15000US060373113001","Block Group 1, Census Tract 3113, Los Angeles County, California","Block Group 1, Census Tract 3113, Los Angeles County, California","ca","150","00","ACSSF","0017003",,,,,"06","037",,,,"311300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,143,141
"060373113002","15000US060373113002","Block Group 2, Census Tract 3113, Los Angeles County, California","Block Group 2, Census Tract 3113, Los Angeles County, California","ca","150","00","ACSSF","0017004",,,,,"06","037",,,,"311300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,380,217
"060373113003","15000US060373113003","Block Group 3, Census Tract 3113, Los Angeles County, California","Block Group 3, Census Tract 3113, Los Angeles County, California","ca","150","00","ACSSF","0017005",,,,,"06","037",,,,"311300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,479,143
"060373114001","15000US060373114001","Block Group 1, Census Tract 3114, Los Angeles County, California","Block Group 1, Census Tract 3114, Los Angeles County, California","ca","150","00","ACSSF","0017006",,,,,"06","037",,,,"311400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,302,155
"060373114002","15000US060373114002","Block Group 2, Census Tract 3114, Los Angeles County, California","Block Group 2, Census Tract 3114, Los Angeles County, California","ca","150","00","ACSSF","0017007",,,,,"06","037",,,,"311400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,373,163
"060373115001","15000US060373115001","Block Group 1, Census Tract 3115, Los Angeles County, California","Block Group 1, Census Tract 3115, Los Angeles County, California","ca","150","00","ACSSF","0017008",,,,,"06","037",,,,"311500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,400,360
"060373115002","15000US060373115002","Block Group 2, Census Tract 3115, Los Angeles County, California","Block Group 2, Census Tract 3115, Los Angeles County, California","ca","150","00","ACSSF","0017009",,,,,"06","037",,,,"311500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,267,404
"060373115003","15000US060373115003","Block Group 3, Census Tract 3115, Los Angeles County, California","Block Group 3, Census Tract 3115, Los Angeles County, California","ca","150","00","ACSSF","0017010",,,,,"06","037",,,,"311500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,261,696
"060373116001","15000US060373116001","Block Group 1, Census Tract 3116, Los Angeles County, California","Block Group 1, Census Tract 3116, Los Angeles County, California","ca","150","00","ACSSF","0017011",,,,,"06","037",,,,"311600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,76,457
"060373116002","15000US060373116002","Block Group 2, Census Tract 3116, Los Angeles County, California","Block Group 2, Census Tract 3116, Los Angeles County, California","ca","150","00","ACSSF","0017012",,,,,"06","037",,,,"311600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,264,1619
"060373116003","15000US060373116003","Block Group 3, Census Tract 3116, Los Angeles County, California","Block Group 3, Census Tract 3116, Los Angeles County, California","ca","150","00","ACSSF","0017013",,,,,"06","037",,,,"311600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,86,332
"060373116004","15000US060373116004","Block Group 4, Census Tract 3116, Los Angeles County, California","Block Group 4, Census Tract 3116, Los Angeles County, California","ca","150","00","ACSSF","0017014",,,,,"06","037",,,,"311600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,292,288
"060373116005","15000US060373116005","Block Group 5, Census Tract 3116, Los Angeles County, California","Block Group 5, Census Tract 3116, Los Angeles County, California","ca","150","00","ACSSF","0017015",,,,,"06","037",,,,"311600","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,35,308
"060373117001","15000US060373117001","Block Group 1, Census Tract 3117, Los Angeles County, California","Block Group 1, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017016",,,,,"06","037",,,,"311700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,423,255
"060373117002","15000US060373117002","Block Group 2, Census Tract 3117, Los Angeles County, California","Block Group 2, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017017",,,,,"06","037",,,,"311700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,242,141
"060373117003","15000US060373117003","Block Group 3, Census Tract 3117, Los Angeles County, California","Block Group 3, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017018",,,,,"06","037",,,,"311700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,42,231
"060373117004","15000US060373117004","Block Group 4, Census Tract 3117, Los Angeles County, California","Block Group 4, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017019",,,,,"06","037",,,,"311700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,174,149
"060373117005","15000US060373117005","Block Group 5, Census Tract 3117, Los Angeles County, California","Block Group 5, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017020",,,,,"06","037",,,,"311700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,215,184
"060373117006","15000US060373117006","Block Group 6, Census Tract 3117, Los Angeles County, California","Block Group 6, Census Tract 3117, Los Angeles County, California","ca","150","00","ACSSF","0017021",,,,,"06","037",,,,"311700","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,300,177
"060373118011","15000US060373118011","Block Group 1, Census Tract 3118.01, Los Angeles County, California","Block Group 1, Census Tract 3118.01, Los Angeles County, California","ca","150","00","ACSSF","0017022",,,,,"06","037",,,,"311801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,52,549
"060373118012","15000US060373118012","Block Group 2, Census Tract 3118.01, Los Angeles County, California","Block Group 2, Census Tract 3118.01, Los Angeles County, California","ca","150","00","ACSSF","0017023",,,,,"06","037",,,,"311801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,190,444
"060373118021","15000US060373118021","Block Group 1, Census Tract 3118.02, Los Angeles County, California","Block Group 1, Census Tract 3118.02, Los Angeles County, California","ca","150","00","ACSSF","0017024",,,,,"06","037",,,,"311802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,68,575
"060373118022","15000US060373118022","Block Group 2, Census Tract 3118.02, Los Angeles County, California","Block Group 2, Census Tract 3118.02, Los Angeles County, California","ca","150","00","ACSSF","0017025",,,,,"06","037",,,,"311802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,127,601
"060373200001","15000US060373200001","Block Group 1, Census Tract 3200, Los Angeles County, California","Block Group 1, Census Tract 3200, Los Angeles County, California","ca","150","00","ACSSF","0017026",,,,,"06","037",,,,"320000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
"060373201001","15000US060373201001","Block Group 1, Census Tract 3201, Los Angeles County, California","Block Group 1, Census Tract 3201, Los Angeles County, California","ca","150","00","ACSSF","0017027",,,,,"06","037",,,,"320100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,506,111
"060373201002","15000US060373201002","Block Group 2, Census Tract 3201, Los Angeles County, California","Block Group 2, Census Tract 3201, Los Angeles County, California","ca","150","00","ACSSF","0017028",,,,,"06","037",,,,"320100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,226,43
"060373201003","15000US060373201003","Block Group 3, Census Tract 3201, Los Angeles County, California","Block Group 3, Census Tract 3201, Los Angeles County, California","ca","150","00","ACSSF","0017029",,,,,"06","037",,,,"320100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,272,274
"060373201004","15000US060373201004","Block Group 4, Census Tract 3201, Los Angeles County, California","Block Group 4, Census Tract 3201, Los Angeles County, California","ca","150","00","ACSSF","0017030",,,,,"06","037",,,,"320100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,260,48
"060373202011","15000US060373202011","Block Group 1, Census Tract 3202.01, Los Angeles County, California","Block Group 1, Census Tract 3202.01, Los Angeles County, California","ca","150","00","ACSSF","0017031",,,,,"06","037",,,,"320201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,9,376
"060373202012","15000US060373202012","Block Group 2, Census Tract 3202.01, Los Angeles County, California","Block Group 2, Census Tract 3202.01, Los Angeles County, California","ca","150","00","ACSSF","0017032",,,,,"06","037",,,,"320201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,176,278
"060373202013","15000US060373202013","Block Group 3, Census Tract 3202.01, Los Angeles County, California","Block Group 3, Census Tract 3202.01, Los Angeles County, California","ca","150","00","ACSSF","0017033",,,,,"06","037",,,,"320201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,30,243
"060373202021","15000US060373202021","Block Group 1, Census Tract 3202.02, Los Angeles County, California","Block Group 1, Census Tract 3202.02, Los Angeles County, California","ca","150","00","ACSSF","0017034",,,,,"06","037",,,,"320202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,443,78
"060373202022","15000US060373202022","Block Group 2, Census Tract 3202.02, Los Angeles County, California","Block Group 2, Census Tract 3202.02, Los Angeles County, California","ca","150","00","ACSSF","0017035",,,,,"06","037",,,,"320202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,338,135
"060373202023","15000US060373202023","Block Group 3, Census Tract 3202.02, Los Angeles County, California","Block Group 3, Census Tract 3202.02, Los Angeles County, California","ca","150","00","ACSSF","0017036",,,,,"06","037",,,,"320202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,105,118
"060373202024","15000US060373202024","Block Group 4, Census Tract 3202.02, Los Angeles County, California","Block Group 4, Census Tract 3202.02, Los Angeles County, California","ca","150","00","ACSSF","0017037",,,,,"06","037",,,,"320202","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,117,146
"060373203001","15000US060373203001","Block Group 1, Census Tract 3203, Los Angeles County, California","Block Group 1, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017038",,,,,"06","037",,,,"320300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,330,247
"060373203002","15000US060373203002","Block Group 2, Census Tract 3203, Los Angeles County, California","Block Group 2, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017039",,,,,"06","037",,,,"320300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,94,163
"060373203003","15000US060373203003","Block Group 3, Census Tract 3203, Los Angeles County, California","Block Group 3, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017040",,,,,"06","037",,,,"320300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,88,117
"060373203004","15000US060373203004","Block Group 4, Census Tract 3203, Los Angeles County, California","Block Group 4, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017041",,,,,"06","037",,,,"320300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,44,105
"060373203005","15000US060373203005","Block Group 5, Census Tract 3203, Los Angeles County, California","Block Group 5, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017042",,,,,"06","037",,,,"320300","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,155,10
"060373203006","15000US060373203006","Block Group 6, Census Tract 3203, Los Angeles County, California","Block Group 6, Census Tract 3203, Los Angeles County, California","ca","150","00","ACSSF","0017043",,,,,"06","037",,,,"320300","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,162,221
"060374002041","15000US060374002041","Block Group 1, Census Tract 4002.04, Los Angeles County, California","Block Group 1, Census Tract 4002.04, Los Angeles County, California","ca","150","00","ACSSF","0017044",,,,,"06","037",,,,"400204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1004,16
"060374002042","15000US060374002042","Block Group 2, Census Tract 4002.04, Los Angeles County, California","Block Group 2, Census Tract 4002.04, Los Angeles County, California","ca","150","00","ACSSF","0017045",,,,,"06","037",,,,"400204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,430,39
"060374002043","15000US060374002043","Block Group 3, Census Tract 4002.04, Los Angeles County, California","Block Group 3, Census Tract 4002.04, Los Angeles County, California","ca","150","00","ACSSF","0017046",,,,,"06","037",,,,"400204","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,476,132
"060374002051","15000US060374002051","Block Group 1, Census Tract 4002.05, Los Angeles County, California","Block Group 1, Census Tract 4002.05, Los Angeles County, California","ca","150","00","ACSSF","0017047",,,,,"06","037",,,,"400205","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,931,43
"060374002061","15000US060374002061","Block Group 1, Census Tract 4002.06, Los Angeles County, California","Block Group 1, Census Tract 4002.06, Los Angeles County, California","ca","150","00","ACSSF","0017048",,,,,"06","037",,,,"400206","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,799,150
"060374002062","15000US060374002062","Block Group 2, Census Tract 4002.06, Los Angeles County, California","Block Group 2, Census Tract 4002.06, Los Angeles County, California","ca","150","00","ACSSF","0017049",,,,,"06","037",,,,"400206","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,826,53
"060374002071","15000US060374002071","Block Group 1, Census Tract 4002.07, Los Angeles County, California","Block Group 1, Census Tract 4002.07, Los Angeles County, California","ca","150","00","ACSSF","0017050",,,,,"06","037",,,,"400207","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,394,6
"060374002072","15000US060374002072","Block Group 2, Census Tract 4002.07, Los Angeles County, California","Block Group 2, Census Tract 4002.07, Los Angeles County, California","ca","150","00","ACSSF","0017051",,,,,"06","037",,,,"400207","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,612,87
"060374002073","15000US060374002073","Block Group 3, Census Tract 4002.07, Los Angeles County, California","Block Group 3, Census Tract 4002.07, Los Angeles County, California","ca","150","00","ACSSF","0017052",,,,,"06","037",,,,"400207","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,374,36
"060374002074","15000US060374002074","Block Group 4, Census Tract 4002.07, Los Angeles County, California","Block Group 4, Census Tract 4002.07, Los Angeles County, California","ca","150","00","ACSSF","0017053",,,,,"06","037",,,,"400207","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
"060374003021","15000US060374003021","Block Group 1, Census Tract 4003.02, Los Angeles County, California","Block Group 1, Census Tract 4003.02, Los Angeles County, California","ca","150","00","ACSSF","0017054",,,,,"06","037",,,,"400302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,331,112
"060374003022","15000US060374003022","Block Group 2, Census Tract 4003.02, Los Angeles County, California","Block Group 2, Census Tract 4003.02, Los Angeles County, California","ca","150","00","ACSSF","0017055",,,,,"06","037",,,,"400302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,337,357
"060374003041","15000US060374003041","Block Group 1, Census Tract 4003.04, Los Angeles County, California","Block Group 1, Census Tract 4003.04, Los Angeles County, California","ca","150","00","ACSSF","0017056",,,,,"06","037",,,,"400304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,569,206
"060374003042","15000US060374003042","Block Group 2, Census Tract 4003.04, Los Angeles County, California","Block Group 2, Census Tract 4003.04, Los Angeles County, California","ca","150","00","ACSSF","0017057",,,,,"06","037",,,,"400304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,62,481
"060374003043","15000US060374003043","Block Group 3, Census Tract 4003.04, Los Angeles County, California","Block Group 3, Census Tract 4003.04, Los Angeles County, California","ca","150","00","ACSSF","0017058",,,,,"06","037",,,,"400304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,293,139
"060374003044","15000US060374003044","Block Group 4, Census Tract 4003.04, Los Angeles County, California","Block Group 4, Census Tract 4003.04, Los Angeles County, California","ca","150","00","ACSSF","0017059",,,,,"06","037",,,,"400304","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,272,463
